1-edinburgh	2-edinburgh	3-edinburgh	4-edinburgh	5-edinburgh	6-edinburgh	7-edinburgh	8-edinburgh	9-edinburgh	10-edinburgh	11-edinburgh	12-edinburgh	13-edinburgh	14-edinburgh	15-edinburgh	16-edinburgh	17-edinburgh	18-edinburgh	19-edinburgh	20-edinburgh	21-edinburgh	22-edinburgh	23-edinburgh	24-edinburgh	25-edinburgh	26-edinburgh	27-edinburgh	28-edinburgh	29-edinburgh	30-edinburgh	31-edinburgh	32-edinburgh	33-edinburgh	34-edinburgh	35-edinburgh	36-edinburgh	37-edinburgh	38-edinburgh	39-edinburgh	40-edinburgh	41-edinburgh	42-edinburgh	43-edinburgh	44-edinburgh	45-edinburgh	46-edinburgh	47-edinburgh	48-edinburgh	49-edinburgh	50-edinburgh	51-edinburgh	52-edinburgh	53-edinburgh	54-edinburgh	55-edinburgh	56-edinburgh
2	2.7777777778	3.2222222222	3.3333333333	2	2.625	3	3.125	0.5569686278	0.1289980419	0.5	0.0850167559	0.435897	0.0854920836	0.571429	0.2161690433	0.0308008214	0.1358957126	0.5258208406	0.0414453426	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.6267508233	0.025172097
1.9285714286	2.4642857143	2.6785714286	2.75	1.8333333333	2.4	2.5666666667	2.6	0.1657577993	1.39277273993e-05	0.666667	0.0071692662	0.585714	0.0057052328	0.724138	0.0140996552	0.2012320329	0.0056702385	0.7864241162	0.0938689896	2	0	1	0	0	0	0	0	0	1	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0.962962963	0	0	1	0.037037037	0.8469278164	0.0487670813
1.6666666667	1.7777777778	1.7777777778	1.7777777778	1.625	1.75	1.75	1.75	0.1626912712	0.0002526785	0.75	0.0940348338	0.568627	0.0583404775	0.857143	0.2355683815	0.0636550308	0.0804170064	0.7981258774	0.0606522708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.7777484321	0.0305496818
1.9375	2.53125	2.9375	3.15625	1.9666666667	2.5333333333	2.7666666667	2.9	0.1205945975	1.34085980844e-05	0.645161	0.0043316755	0.58642	0.0031704593	0.655172	0.0136340245	0.205338809	0.0050347831	0.7384177958	0.0886270264	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0.0322580645	1	0.9677419355	0	0	0	0	0.8233617057	0.047916361
1.6666666667	2.1111111111	2.2222222222	2.2222222222	1.6666666667	2	2.1111111111	2.1111111111	0.1568919745	0.0047070534	0.5	0.0866936061	0.47619	0.0770314434	0.625	0.1865674682	0.0554414784	0.0908636113	0.7138738881	0.0509592926	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.763834368	0.0285055224
1.7	1.95	2.1	2.2	1.7368421053	2.1578947368	2.3157894737	2.3684210526	0.061309205	1.00393427304e-06	0.736842	0.0198707875	0.597826	0.0189267002	0.666667	0.0460253541	0.1047227926	0.0306465413	0.7735225804	0.0799888812	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0526315789	1	0.1052631579	1	0.8421052632	0	0	0	0	0.8562199965	0.0421688048
1.6666666667	2.2222222222	2.5	2.7222222222	1.7894736842	2.4736842105	2.8421052632	3.052631579	0.2967889612	0.0177638546	0.588235	0.0228377996	0.559633	0.012637165	0.555556	0.0445554834	0.1416837782	0.0147796997	0.7244907906	0.0761766353	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0.0588235294	1	0.8823529412	1	0.0588235294	0	0	0.7688476258	0.0409489843
1.9375	2.5	2.5625	2.5625	1.9375	2.375	2.4375	2.4375	0.379979538	0.0339281551	0.6	0.0320376976	0.552239	0.0349069308	0.733333	0.0694179231	0.0739219713	0.0517911102	0.6727434039	0.0615588122	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.8445796723	0.0395010041
1.75	2.2083333333	2.4166666667	2.5	1.7272727273	2.1363636364	2.3181818182	2.3636363636	0.1317328636	1.90214169785e-07	0.652174	0.0119814887	0.612903	0.0088930995	0.666667	0.0330544056	0.1478439425	0.0159746057	0.7555472714	0.0837054612	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.8695652174	1	0.0434782609	1	0.0869565217	0.7648527214	0.0403100965
2	2.6666666667	3.0666666667	3.3333333333	1.9411764706	2.7058823529	3.2941176471	3.5882352941	0.3287303507	0.0253173993	0.571429	0.0363968779	0.533333	0.028761269	0.625	0.0602530577	0.0985626283	0.0304057686	0.6275614499	0.0636086504	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.7057892649	0.0393082732
2	2.8888888889	3.3333333333	3.5555555556	2	2.75	3	3	0.1975858383	0.0002254513	0.5	0.0865752137	0.428571	0.137360982	0.428571	0.2134177928	0.0246406571	0.201272431	0.7199559109	0.0444396079	0	1	1	0	0	0	1	1	0	0	2	1	0	1	1	0	0	0	1	1	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0.6501036265	0.0258355766
1.6	2.1	2.4	2.6	1.6	2.1	2.4	2.6	0.6343803022	0.4635470426	0.444444	0.0709165839	0.482759	0.0455560834	0.444444	0.1505410852	0.0574948665	0.0718184069	0.7073423997	0.0508459025	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.5752456717	0.0206577331
1.5625	1.8125	1.875	1.875	1.7058823529	2.0588235294	2.1176470588	2.1176470588	0.2661639445	0.0071072377	0.666667	0.0319675175	0.568421	0.0173709374	0.625	0.0602288808	0.112936345	0.0260251707	0.7391745845	0.0700004882	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.9333333333	1	0.0666666667	0	0	0.770722312	0.0391431912
1.5454545455	1.8636363636	2.0909090909	2.2272727273	1.5	1.8	2	2.1	0.074575627	5.04739942963e-07	0.619048	0.0147940954	0.597938	0.0170917893	0.684211	0.0413408409	0.1149897331	0.0304255841	0.7707733694	0.0832507493	1	2	1	0	0	0	1	2	0	0	5	1	2	2	1	0	0	0	1	2	0	0	6	1	0	0	1	0.0952380952	1	0.8095238095	1	0.0476190476	1	0.0476190476	0.8235385903	0.0400349683
2	2.7692307692	3.2307692308	3.5384615385	2	2.7857142857	3.3571428571	3.7857142857	0.2443823502	0.0127931717	0.416667	0.0452697789	0.507692	0.0379098173	0.538462	0.0841117052	0.0821355236	0.0386870476	0.6885233249	0.0648636497	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.7619651846	0.0377801903
1.625	1.8333333333	1.875	1.875	1.8064516129	2.3548387097	2.4838709677	2.4838709677	0.1904360644	0.000342571	0.73913	0.0122155724	0.602649	0.0047551646	0.733333	0.0143132185	0.2402464066	0.0034633814	0.8447098624	0.1046746113	0	1	1	0	0	0	1	1	0	0	2	1	0	1	1	0	0	0	1	1	0	0	2	1	0	0	1	0.0869565217	1	0.8695652174	1	0.0434782609	0	0	0.8242770423	0.0479864962
1.7	2	2.1	2.1	1.8181818182	2.1818181818	2.2727272727	2.2727272727	0.1856184518	2.15003466312e-05	0.666667	0.0769708009	0.545455	0.0515767472	0.7	0.1367624466	0.0657084189	0.0681813	0.7531788794	0.0637265162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.7474463568	0.0321357582
1.7222222222	2.2222222222	2.3333333333	2.3888888889	1.8235294118	2.4117647059	2.7647058824	2.8823529412	0.0317097805	5.32201630332e-06	0.647059	0.0258241685	0.55814	0.0219142766	0.6875	0.0600448671	0.1149897331	0.0243734209	0.8322259805	0.0810451825	0	0	1	1	1	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.9333333333	0	0	1	0.0666666667	0.8429446792	0.0406500228
1.7777777778	2.0555555556	2.1666666667	2.2222222222	1.9545454546	2.5	2.6363636364	2.6818181818	0.1337017695	6.14892318026e-05	0.647059	0.0238882506	0.590909	0.02073938	0.619048	0.0302897235	0.1293634497	0.0187517712	0.8162594551	0.0831347371	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.7771961247	0.0416791754
1.8181818182	2.1363636364	2.1818181818	2.1818181818	1.8260869565	2.4347826087	2.652173913	2.6956521739	0.0716726846	7.19838978147e-06	0.666667	0.0145818444	0.585366	0.0090621403	0.681818	0.0286018123	0.1642710472	0.0120294074	0.7878017895	0.0910820719	1	0	1	1	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0.0476190476	0	0	1	0.9047619048	0	0	1	0.0476190476	0.7608901397	0.0427106441
1.9090909091	2.3636363636	2.4545454546	2.4545454546	1.9	2.3	2.4	2.4	0.0441878195	0.0003782726	0.5	0.0617994705	0.510638	0.0641906324	0.555556	0.1535081377	0.0574948665	0.0670830289	0.8534942646	0.0603101357	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.8000749784	0.0315567146
1.8695652174	2.3913043478	2.6086956522	2.6956521739	1.9642857143	2.6785714286	3.0714285714	3.3214285714	0.2006888807	3.14293292033e-06	0.681818	0.0131633867	0.504505	0.0118926304	0.703704	0.0166010769	0.1765913758	0.0087318796	0.7769051487	0.0903409124	4	0	1	0	0	0	0	0	0	0	5	0	4	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0.8225473564	0.0462083848
1.8	2.2285714286	2.3428571429	2.3714285714	1.7058823529	2.1764705882	2.4411764706	2.5588235294	0.1973976342	4.46304471505e-07	0.735294	0.0039017716	0.617834	0.0040353779	0.666667	0.0101476148	0.2012320329	0.0067573803	0.8166426746	0.1061859853	3	0	2	0	0	0	0	0	2	1	6	0	3	0	2	0	0	0	0	0	2	0	6	0	1	0.0277777778	0	0	1	0.9166666667	0	0	1	0.0555555556	0.8621134584	0.0565938628
1.8947368421	2.3684210526	2.6315789474	2.6842105263	1.8333333333	2.1666666667	2.2222222222	2.2222222222	0.0556812855	1.83164441053e-05	0.722222	0.0222800499	0.585106	0.0176561676	0.705882	0.0553702037	0.1232032854	0.0236549029	0.8055382858	0.0813583789	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.8287716079	0.0455947745
1.65	1.75	1.75	1.75	1.8181818182	2.3636363636	2.5454545455	2.5909090909	0.0747476546	2.10363427128e-06	0.736842	0.0206371869	0.632653	0.0170777375	0.619048	0.0322395519	0.1478439425	0.0149238376	0.8105274161	0.0870694256	0	0	1	1	1	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.1176470588	0	0	1	0.8823529412	0	0	0	0	0.8085042596	0.0455849582
1.92	2.56	2.72	2.8	1.8636363636	2.3181818182	2.5	2.5454545455	0.0886972467	1.66337537211e-06	0.666667	0.0106427095	0.582524	0.0139043421	0.666667	0.032989486	0.1273100616	0.020093258	0.7827653877	0.0860053527	1	0	1	0	0	0	0	0	0	1	3	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8337410299	0.0462686568
1.6666666667	1.8666666667	1.9333333333	1.9333333333	1.8	2.0666666667	2.2	2.2	0.1340377996	0.0001558944	0.642857	0.0354832759	0.555556	0.0309558636	0.642857	0.0740478144	0.0944558522	0.0339394545	0.7958393341	0.0681268822	1	0	1	0	0	0	0	0	1	1	3	0	1	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0.9285714286	0	0	1	0.0714285714	0.8449321468	0.0378302857
1.5714285714	1.8571428571	2	2.0714285714	1.7333333333	2.2	2.4666666667	2.5333333333	0.1750791742	0.0012992267	0.615385	0.0398689707	0.545455	0.0213834549	0.571429	0.0748689362	0.0985626283	0.033634349	0.7953028493	0.0716389101	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0.0769230769	1	0.8461538462	1	0.0769230769	0	0	0.6910963297	0.033142312
1.7777777778	2.1111111111	2.1666666667	2.1666666667	1.9473684211	2.6842105263	3.1052631579	3.2631578947	0.2559444991	0.0010197006	0.647059	0.0247361291	0.506494	0.0271929225	0.611111	0.0432485835	0.0882956879	0.0353099861	0.7407175313	0.0720408077	1	0	1	0	0	0	0	0	0	1	3	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0.0625	0	0	1	0.9375	0	0	0	0	0.8124380662	0.0404957334
2	2.8888888889	3.2222222222	3.3333333333	1.9	2.6	3	3.1	0.3872867181	0.0890889454	0.5	0.0868624165	0.487805	0.0811492444	0.555556	0.1519160389	0.0492813142	0.0719153131	0.5555380171	0.0414274424	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.6787029935	0.027111024
1.6956521739	1.9565217391	2.0869565217	2.1304347826	1.6956521739	2.0434782609	2.1304347826	2.1739130435	0.079190933	4.90073628663e-05	0.727273	0.014642166	0.609756	0.0094339882	0.727273	0.0308274374	0.1642710472	0.0131485798	0.8537684711	0.09672617	1	0	1	1	1	1	0	0	1	2	4	0	1	0	1	0	0	0	0	0	1	0	3	0	0	0	1	0.05	1	0.8	1	0.05	1	0.1	0.8668234096	0.0466987142
1.6818181818	1.9090909091	1.9545454546	1.9545454546	1.7	2.05	2.2	2.25	0.131748979	2.73849740354e-07	0.714286	0.0149399476	0.581818	0.0123747952	0.684211	0.0404440541	0.1314168378	0.0198218119	0.7702309424	0.0818028886	1	0	1	1	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0.0952380952	0	0	1	0.9047619048	0	0	0	0	0.7917011091	0.039733148
1.76	2.12	2.16	2.16	1.9259259259	2.4074074074	2.5185185185	2.5185185185	0.0998441687	3.01257844627e-05	0.708333	0.0102904584	0.59854	0.006281985	0.692308	0.0187653641	0.1745379877	0.0095372603	0.7498809381	0.0900136994	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8327199993	0.0489685416
1.7916666667	2.25	2.5833333333	2.8333333333	1.84	2.56	2.96	3.16	0.350524258	0.0130465905	0.608696	0.0112846392	0.514019	0.0121361247	0.666667	0.0225463748	0.1416837782	0.0169249386	0.7103541395	0.0804902415	1	0	1	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	3	0	1	0.0434782609	0	0	1	0.9565217391	0	0	0	0	0.7553166057	0.0430051604
1.9	2.7	3.2	3.2	1.9090909091	2.5454545455	2.8181818182	2.9090909091	0.1517158042	0.0002581987	0.555556	0.0737845604	0.475	0.0821550793	0.5	0.1327101165	0.0472279261	0.0821968788	0.7784509237	0.0585120766	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.8183845845	0.0326104968
1.8947368421	2.5789473684	2.8947368421	3.1052631579	1.8823529412	2.5294117647	2.7647058824	2.7647058824	0.218630113	0.0001049513	0.666667	0.020168119	0.560976	0.0227586419	0.6875	0.0592855309	0.0924024641	0.0390868877	0.7415204058	0.0703972015	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.7680154028	0.0366954687
1.8	2.05	2.05	2.05	1.8260869565	2.2608695652	2.4347826087	2.4347826087	0.1707284691	0.0001878216	0.684211	0.0190161566	0.590909	0.0208538915	0.727273	0.0285933055	0.1232032854	0.0223994645	0.7886532255	0.0841976568	2	0	1	0	0	0	0	0	1	0	4	0	2	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0.8947368421	0	0	1	0.1052631579	0.8129237441	0.0411508726
1.652173913	2.0869565217	2.3913043478	2.6086956522	1.6956521739	2.1739130435	2.5217391304	2.7391304348	0.1078673301	1.17532127226e-07	0.590909	0.0134467631	0.513514	0.0116489264	0.681818	0.0305229865	0.1293634497	0.0201464615	0.7271674644	0.0828691149	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0.1818181818	0	0	1	0.8181818182	0	0	0	0	0.8484069583	0.0438355316
1.875	2.25	2.375	2.375	2	2.5714285714	2.8571428571	3	0.2948632059	0.0371546098	0.571429	0.1063109529	0.444444	0.143279718	0.5	0.2717357969	0.022587269	0.1975585048	0.8821183811	0.050542661	0	1	1	0	0	0	1	1	0	1	2	0	0	1	1	0	0	0	1	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.7876197776	0.0286617133
1.8666666667	2.2666666667	2.4	2.4666666667	1.8333333333	2.1666666667	2.3333333333	2.3333333333	0.0598263267	8.51744828752e-07	0.642857	0.0349529861	0.530303	0.0362143756	0.545455	0.1095109633	0.067761807	0.0607933502	0.6960633857	0.067795243	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0714285714	0	0	1	0.9285714286	0	0	0	0	0.7404743755	0.0347918795
1.8157894737	2.1315789474	2.2631578947	2.2894736842	1.7714285714	2.1428571429	2.2571428571	2.2571428571	0.040249063	2.01251429811e-09	0.72973	0.0023912784	0.625	0.0020935056	0.764706	0.0081185395	0.2361396304	0.0039373263	0.7815186972	0.1035698918	2	0	1	1	0	0	0	0	1	1	4	0	2	0	1	0	0	0	0	0	1	0	4	0	1	0.027027027	1	0.027027027	1	0.8918918919	0	0	1	0.0540540541	0.8594824193	0.0561324851
1.6923076923	1.8461538462	1.8461538462	1.8461538462	1.5652173913	1.7391304348	1.7391304348	1.7391304348	0.0267617257	1.43768690656e-07	0.72	0.0093426441	0.603448	0.0112204519	0.681818	0.0287894077	0.1437371663	0.0172319442	0.8020943968	0.0897034117	2	0	1	1	1	1	0	0	0	1	4	0	2	1	1	0	0	0	1	1	0	0	4	0	1	0.0869565217	0	0	1	0.8260869565	1	0.0869565217	0	0	0.844904219	0.0500793057
1.6470588235	1.8823529412	2	2	1.8260869565	2.3913043478	2.7826086957	2.9565217391	0.1749147394	0.0009757119	0.6875	0.0280902796	0.607143	0.0235637879	0.636364	0.0282570665	0.1334702259	0.0172669608	0.7897293228	0.0851635407	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0.1875	0	0	1	0.8125	0	0	0	0	0.8148824527	0.0422057545
1.8	2.2	2.35	2.4	1.9	2.5	2.75	2.9	0.0852077223	1.27937243323e-05	0.631579	0.0197483437	0.586957	0.0191152458	0.684211	0.042175842	0.1211498973	0.0223172163	0.7655666628	0.0795114922	1	0	1	0	1	1	0	0	0	1	3	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8548605663	0.0443329921
1.6666666667	1.9743589744	2.1025641026	2.1282051282	1.7297297297	2.0540540541	2.1621621622	2.2162162162	0.023295869	2.24056672188e-09	0.736842	0.0023347607	0.627027	0.0021830595	0.75	0.0079613892	0.2587268994	0.0028488273	0.818522145	0.1101540204	4	0	1	0	0	0	0	0	0	1	5	0	4	0	1	0	0	0	0	0	0	0	5	0	1	0.0263157895	0	0	1	0.8684210526	1	0.0526315789	1	0.0526315789	0.8628265207	0.0552858537
1.7894736842	2.3157894737	2.6842105263	2.9473684211	1.8421052632	2.4210526316	2.7368421053	2.8947368421	0.1115027117	1.34145992453e-07	0.611111	0.0201753216	0.516854	0.0202423244	0.611111	0.0447932237	0.1067761807	0.0261196339	0.7138876924	0.0711693404	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	1	0.0555555556	0	0	1	0.9444444444	0	0	0	0	0.825356081	0.0403527301
1.6190476191	1.9523809524	2.0476190476	2.0952380952	1.7727272727	2.1363636364	2.2727272727	2.2727272727	0.0909709903	3.36092191185e-07	0.7	0.0166136467	0.625	0.0105300271	0.714286	0.0321146376	0.1765913758	0.0126423328	0.7996278774	0.0856427305	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.65	1	0.25	1	0.1	0.854164178	0.0435567779
1.6666666667	1.8888888889	2	2	1.7	2.2	2.4	2.4	0.7905213216	0.5628537456	0.625	0.0884134467	0.55	0.083627601	0.666667	0.1588306545	0.0554414784	0.079017973	0.8000084894	0.0607468249	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0.125	0	0	1	0.875	0	0	0	0	0.8073703024	0.0351302668
1.8	2.2888888889	2.4444444444	2.5111111111	1.8888888889	2.4444444444	2.6444444444	2.6888888889	0.0938918334	2.24068904265e-07	0.727273	0.0007769781	0.632743	0.0006856011	0.727273	0.0025551484	0.2977412731	0.0012215077	0.7820043465	0.1118131772	3	0	1	1	0	0	0	0	0	1	4	0	3	0	1	0	0	0	0	0	0	0	4	0	0	0	1	0.0227272727	1	0.9318181818	0	0	1	0.0454545455	0.8710110567	0.0587214896
1.875	2.46875	2.65625	2.6875	1.7692307692	2.2692307692	2.4230769231	2.4615384615	0.1567010104	0.0001545205	0.774194	0.0058577217	0.639241	0.0041062659	0.72	0.0219209074	0.1745379877	0.0100866673	0.7364380663	0.0902924162	1	0	1	1	1	1	0	0	0	1	3	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0.0344827586	1	0.0344827586	1	0.8965517241	0	0	1	0.0344827586	0.761490742	0.0492879103
1.9454545455	2.5636363636	2.8181818182	2.8909090909	1.9821428571	2.7321428571	3.0178571429	3.1071428571	0.3374207638	7.03613453291e-07	0.777778	0.0005969137	0.619247	0.0005171894	0.745455	0.0012133261	0.3470225873	0.0004449002	0.743548775	0.109596405	1	1	1	1	0	0	1	1	4	2	8	1	1	1	1	0	0	0	1	1	4	0	8	1	1	0.0185185185	0	0	1	0.962962963	0	0	1	0.0185185185	0.7657592373	0.0555971468
1.8823529412	2.2647058824	2.3235294118	2.3235294118	1.8857142857	2.4	2.6571428571	2.7428571429	0.1805945815	6.53493681683e-08	0.757576	0.0047966919	0.595745	0.0020284899	0.764706	0.0097083997	0.2566735113	0.0025350356	0.7136619452	0.0969634859	0	0	1	1	0	0	0	0	2	1	3	0	0	0	1	0	0	0	0	0	2	0	3	0	1	0.0303030303	0	0	1	0.9393939394	0	0	1	0.0303030303	0.7958973634	0.0567017558
2	2.6904761905	3.0238095238	3.0476190476	1.9767441861	2.6744186047	2.9302325581	2.9534883721	0.2073881514	2.38933997955e-06	0.731707	0.0015391009	0.616438	0.00078669	0.714286	0.0032401627	0.2854209446	0.0015632584	0.7130705531	0.10066689	4	0	1	1	0	0	0	0	0	1	5	0	4	0	1	0	0	0	0	0	0	0	5	0	1	0.0243902439	0	0	1	0.9512195122	0	0	1	0.0243902439	0.7933187452	0.0557646474
2	2.724137931	2.9310344828	3	2	2.7666666667	3.1	3.2333333333	0.1618550643	2.9419629979e-05	0.714286	0.0074269834	0.601399	0.0057513729	0.689655	0.0130304955	0.1560574949	0.008140127	0.6888895743	0.082981152	2	0	1	1	0	0	0	0	0	2	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0.9642857143	0	0	1	0.0357142857	0.8006179511	0.0491412254
1.9333333333	2.6	2.9333333333	2.9333333333	1.9285714286	2.7142857143	3.0714285714	3.0714285714	0.4544441509	0.0235312138	0.642857	0.0337708629	0.546667	0.0290955756	0.538462	0.0829462853	0.0739219713	0.058024871	0.6160402014	0.054966188	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	1	0.0714285714	0	0	1	0.7857142857	0	0	1	0.1428571429	0.680901274	0.030559832
1.7659574468	2.1276595745	2.2127659575	2.2553191489	1.8490566038	2.320754717	2.5283018868	2.6037735849	0.0783325707	6.42756729768e-06	0.76087	0.0008600328	0.638596	0.0001736548	0.75	0.0011860151	0.3983572895	0.0001229651	0.8163396241	0.1241972397	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	1	0.0434782609	1	0.0217391304	1	0.8913043478	0	0	1	0.0434782609	0.8457762364	0.0632859872
2	2.5384615385	2.8461538462	3	2	2.6666666667	2.8333333333	2.8333333333	0.1939950022	0.0004377683	0.583333	0.0461660497	0.508475	0.0435951259	0.545455	0.1117719584	0.0513347023	0.0784566224	0.6994773373	0.0564473974	0	1	1	0	0	0	1	1	0	0	2	0	0	1	1	0	0	0	1	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.6721337225	0.0308588964
1.9333333333	2.6	2.9	2.9666666667	1.9666666667	2.6	3	3.1333333333	0.2282500441	1.01059307247e-05	0.689655	0.0057793937	0.597315	0.0042826473	0.655172	0.013900419	0.1622176591	0.0105424254	0.7174234443	0.0886487948	2	1	1	0	0	0	1	1	0	0	4	0	4	1	1	0	0	0	1	1	0	0	6	0	0	0	0	0	1	1	0	0	0	0	0.7697430152	0.0486542893
1.88	2.28	2.4	2.44	1.9545454546	2.2272727273	2.2727272727	2.2727272727	0.1233091182	0.000273921	0.75	0.0113823242	0.608	0.0086305199	0.761905	0.0347315715	0.1375770021	0.0190970507	0.8108378326	0.0905789842	1	2	1	0	0	0	1	2	0	0	4	0	1	2	1	0	0	0	1	2	0	0	4	0	1	0.0416666667	0	0	1	0.9583333333	0	0	0	0	0.854177632	0.049052927
1.8913043478	2.3695652174	2.4782608696	2.5434782609	1.9791666667	2.625	2.9375	3.0625	0.1078317726	5.53060436449e-07	0.777778	0.0016709981	0.639004	0.0004825843	0.744681	0.0028040817	0.3203285421	0.0005176478	0.7239208629	0.1047301557	0	1	2	1	0	0	1	1	0	2	3	0	0	1	2	0	0	0	1	1	0	0	3	0	1	0.0222222222	0	0	1	0.9333333333	0	0	1	0.0444444444	0.8005707143	0.0558191524
1.9523809524	2.5238095238	2.7142857143	2.7142857143	1.8095238095	2.380952381	2.6666666667	2.8571428571	0.1088070087	3.945485482e-05	0.7	0.0168369266	0.55	0.0149894751	0.65	0.0360268307	0.112936345	0.0257214224	0.7248666785	0.0723535595	0	0	1	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0555555556	0	0	1	0.9444444444	0	0	0	0	0.8109294977	0.0432010222
1.9615384615	2.4615384615	2.5769230769	2.5769230769	2	2.59375	2.9375	3.15625	0.1080227883	9.46420789831e-06	0.72	0.0094716153	0.560284	0.0054845988	0.645161	0.0108084522	0.1971252567	0.0047541078	0.7081946239	0.0875821806	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0.04	1	0.96	0	0	0	0	0.7811899921	0.0480739733
