1-tcd	2-tcd	3-tcd	4-tcd	5-tcd	6-tcd	7-tcd	8-tcd	9-tcd	10-tcd	11-tcd	12-tcd	13-tcd	14-tcd	15-tcd	16-tcd	17-tcd	18-tcd	19-tcd	20-tcd	21-tcd	22-tcd	23-tcd	24-tcd	25-tcd	26-tcd	27-tcd	28-tcd	29-tcd	30-tcd	31-tcd	32-tcd	33-tcd	34-tcd	35-tcd	36-tcd	37-tcd	38-tcd	39-tcd	40-tcd	41-tcd	42-tcd	43-tcd
0.3634615385	0.2212992435	0.3023809524	0.3992647059	0.3284871385	0.7678571429	0.4068191143	0.3666954053	0.2148093984	0.5217391304	0.4943477356	0.5186628713	0.5471014493	0.0115285417	0.0124400501	0.0442463339	0.0460018785	0.0031374283	0.0039857252	0.0349182481	0.0359930696	0.033551249	0.0345396932	0.0040896216	0.0332737365	0.14725	0.0896156956	0.2994252874	0.3383838384	0.6049382716	0.3596067506	0.2271793585	0.6602564103	0.6730769231	0.0177601789	0.0254113062	0.0489440074	0.0566796835	0.0038092397	0.012588053	0.0367429127	0.0424212241	0.0007152436
0.1814102564	0.1168404116	0.2962643678	0.3617647059	0.2628547197	0.6011904762	0.330779671	0.2900190728	0.2391112623	0.5544871795	0.4301469739	0.4481504326	0.5961538462	0.0157594595	0.0178415798	0.0489397631	0.0526122891	0.0028625225	0.0047885717	0.0365572508	0.0386913993	0.0331107218	0.03475646	0.0030223427	0.0335290563	0.1355072464	0.0804894194	0.3052469136	0.3177419355	0.56	0.3074271145	0.2410633149	0.6133333333	0.63	0.0136911191	0.017070344	0.0542028661	0.0601308791	0.0033309922	0.0055915172	0.0385656836	0.0413219704	0.0024974678
0.2364035088	0.1643957142	0.3225694444	0.3416666667	0.2297833738	0.6150793651	0.3813411781	0.2517047335	0.2323634725	0.6136363636	0.4070212983	0.4256217454	0.6212121212	0.0077984618	0.010201557	0.0468885819	0.0507113641	0.0028483187	0.0048274229	0.0385866698	0.0414437533	0.0360053429	0.0385666169	0.0029590321	0.0376565019	0.2640625	0.1659039852	0.442816092	0.5234375	0.6698717949	0.3656329406	0.2829345484	0.7716049383	0.7901234568	0.0297851885	0.0365463938	0.0684104301	0.0763061309	0.0066261542	0.0165036026	0.0440735766	0.0510002721	0.0016352131
0.1958928571	0.1309308848	0.248245614	0.330620155	0.2416195085	0.6171171171	0.3601837909	0.2650822433	0.2207751193	0.6200980392	0.4254869875	0.4433224123	0.6446078431	0.0148622423	0.0215147071	0.0493560512	0.0560918384	0.0014693144	0.0080567255	0.0320450724	0.0363642891	0.028334639	0.0320649494	0.0082503996	0.0313350213	0.1518145161	0.1000551971	0.2152380952	0.2722222222	0.5631313131	0.3272231881	0.2133817866	0.6145833333	0.6291666667	0.0150997438	0.0225547714	0.0465115676	0.0535290323	0.0022173961	0.0095109582	0.0338151007	0.0384065243	0.0007607447
0.2041666667	0.130190008	0.3163888889	0.35	0.2838946482	0.7884615385	0.4818901571	0.3161947185	0.2236676808	0.6547619048	0.4624714259	0.4851113782	0.6755952381	0.0151424561	0.019612444	0.0461427905	0.0510828374	0.0020560292	0.0072184183	0.035423598	0.0385763494	0.0335211992	0.0364542971	0.0061400066	0.0353401171	0.3580357143	0.2286912926	0.4073529412	0.45	0.7722222222	0.4540314664	0.2460039813	0.75	0.765625	0.0213140434	0.024495635	0.054846004	0.0590220508	0.0059696589	0.0096443494	0.0388029204	0.041268113	0.0018152224
0.1969298246	0.1379460068	0.2073333333	0.2469135802	0.2540519777	0.6984126984	0.4351905639	0.2788057262	0.2078279696	0.4356060606	0.4623961598	0.483535446	0.4734848485	0.0101492572	0.0147521365	0.0411059858	0.0459291486	0.0016610838	0.0065284116	0.0362993176	0.0400703898	0.0352528264	0.038689369	0.0055870109	0.0383119622	0.2677631579	0.1712710129	0.3583333333	0.3814814815	0.8571428571	0.4925154414	0.2473107397	0.7708333333	0.7708333333	0.026109071	0.0295713374	0.0609499943	0.0668523755	0.0040542473	0.006408667	0.0424944043	0.0452470457	0.0006561505
0.1723958333	0.1029719015	0.2967948718	0.3955729167	0.228768216	0.55	0.323703867	0.2512097064	0.2848978859	0.475	0.4283045288	0.4466695659	0.5083333333	0.0054820824	0.0167421399	0.0514984199	0.0635013752	0.0022905715	0.0117655361	0.0505738633	0.0607189769	0.0489058161	0.0578319572	0.0128539675	0.0555964749	0.5523809524	0.3936962231	0.4435897436	0.4683333333	0.7222222222	0.3463914393	0.3434885869	0.803030303	0.803030303	0.0303123166	0.05792549	0.0866097666	0.1220346449	0.0057845037	0.0272220729	0.0589801377	0.0775272855	0.0018979421
0.1357954545	0.095587201	0.2047619048	0.2243902439	0.1966468372	0.5095238095	0.3197034435	0.2112472758	0.1959170713	0.5591397849	0.3769263425	0.3924024931	0.5860215054	0.0129248467	0.0179329603	0.0428520266	0.0473756843	0.0008987064	0.007606653	0.029782697	0.0334737748	0.028576606	0.0321534211	0.0085261523	0.0317723275	0.1882352941	0.1121885893	0.2497807018	0.2916666667	0.5208333333	0.2724120243	0.2159086397	0.6342592593	0.6597222222	0.0172298617	0.0228477125	0.0487794783	0.0538155867	0.0026012929	0.0097505536	0.0328298196	0.0367233593	0.0017335978
0.2708333333	0.1758541882	0.4513888889	0.5121794872	0.3086278542	0.725	0.3962935234	0.3418407101	0.2946340396	0.7196969697	0.4919835873	0.5152744396	0.7386363636	0.0282338432	0.0389307646	0.0656387958	0.0780475794	0.0058706387	0.0173571742	0.0443870715	0.0538594922	0.0388632373	0.0474410671	0.0127552746	0.0442897711	0.1970394737	0.1286307687	0.3383333333	0.3904320988	0.6547619048	0.379048425	0.2680547784	0.6739130435	0.6956521739	0.020590278	0.0302351115	0.0596521294	0.070227089	0.0042800597	0.0152034126	0.0432880918	0.0514881148	0.0012522815
0.1564814815	0.104154763	0.4166666667	0.4691176471	0.2395328756	0.5606060606	0.3149717385	0.2637660913	0.2909666892	0.6794871795	0.3702819447	0.3850474492	0.6923076923	0.0066074167	0.0101472178	0.0556330774	0.0639594449	0.0027319612	0.0049120047	0.0499981419	0.0565055972	0.0490455922	0.0542772307	0.0053473738	0.0526205392	0.1939393939	0.1205378397	0.4882352941	0.5842105263	0.5897435897	0.3151218299	0.3397327889	0.7222222222	0.7333333333	0.0236757259	0.0375196993	0.0699359041	0.0885858027	0.0082381878	0.0239112508	0.0574881757	0.0721173945	0.0035132621
0.2583333333	0.1879117093	0.3041666667	0.3663461538	0.2342704353	0.65	0.4143212673	0.2580618673	0.2375687519	0.548245614	0.3945411033	0.4116741777	0.5745614035	0.0042950289	0.0059770761	0.046966772	0.0527191445	0.0005854462	0.0025757529	0.0388559264	0.0427231813	0.0369174329	0.0405563339	0.0029171128	0.0398818162	0.3083333333	0.1889016918	0.4708333333	0.6053571429	0.5984848485	0.3309486927	0.2868020891	0.6984126984	0.7142857143	0.0149145952	0.0185208839	0.0581269578	0.0668964709	0.0073015616	0.0114697429	0.0472899476	0.0540007004	0.0009668442
0.4763888889	0.2884047605	0.6897435897	0.725	0.4366393532	1	0.5046839755	0.4953160245	0.3972680768	0.8484848485	0.587787023	0.6174522661	0.8636363636	0.0345275879	0.056207205	0.0899443445	0.1266108376	0.0115182783	0.0259644748	0.0679929737	0.0886139708	0.0574435504	0.0735131878	0.0112995858	0.0648251418	0.275	0.1634765159	0.7653846154	0.7857142857	1	0.5699054288	0.3380927072	0.9090909091	0.9090909091	0.0201578998	0.0307780701	0.0766825134	0.1001484294	0.0036981475	0.0136077516	0.063862663	0.0782328955	0.0010893929
0.1576171875	0.1007684266	0.2468468468	0.2904166667	0.2330856226	0.6102941176	0.3830525797	0.254188201	0.2235426276	0.630952381	0.4206563738	0.4383804854	0.65	0.0136040858	0.0203284017	0.0462434148	0.0530786542	0.00303643	0.0100690917	0.0322125188	0.0370887766	0.0294898125	0.0337032808	0.0082586803	0.0326605381	0.1684758772	0.0994257963	0.2641472868	0.3052536232	0.6229166667	0.3526175037	0.2304362876	0.656504065	0.6727642276	0.0257934519	0.0320789388	0.0509517925	0.0571076171	0.007283879	0.0142982818	0.0343016138	0.0387876824	0.0016307035
0.3045454545	0.2123431671	0.4787037037	0.5157894737	0.3321498556	1	0.6232150291	0.3767849709	0.3023855646	0.9375	0.5297282092	0.5564632603	0.9375	0.0117299742	0.0335203244	0.0602502446	0.0820917495	0.0019629621	0.024188104	0.0471054012	0.063602393	0.0447808193	0.0595297045	0.02461505	0.0574921888	0.24	0.1604642774	0.5112745098	0.5486111111	0.9166666667	0.5957202165	0.2836463013	0.7555555556	0.7555555556	0.0086898798	0.0124098162	0.059985327	0.0692462904	0.0017779827	0.0033840587	0.051745788	0.0572456028	0.0015134928
0.2109375	0.1342702559	0.2458333333	0.3170138889	0.250029557	0.5601851852	0.2950742639	0.2744897099	0.2485192045	0.5588235294	0.4175033432	0.4352761906	0.5862745098	0.0104133426	0.0187333521	0.0521702138	0.061300953	0.0012606348	0.0104261706	0.0400596549	0.0470684455	0.0376216949	0.0443421155	0.009875755	0.0429965507	0.1142857143	0.0700751198	0.1929824561	0.2753787879	0.4739583333	0.2878172342	0.2337587922	0.5588235294	0.5764705882	0.0078287621	0.012495846	0.0525527371	0.0600055592	0.0003745154	0.0064050104	0.0441028816	0.0494449428	0.0001610333
0.1736979167	0.1157326311	0.3389880952	0.43203125	0.2440979782	0.6506410256	0.4044362307	0.2686547193	0.249437367	0.62	0.4374656554	0.4573407247	0.6466666667	0.0219370402	0.0301949542	0.0595085831	0.0698865948	0.0019809621	0.0100702535	0.0388576608	0.0448000175	0.034307894	0.039038413	0.0093145748	0.0370715752	0.2640151515	0.1521610636	0.4277777778	0.4983333333	0.6666666667	0.34221562	0.2809516028	0.7933333333	0.8066666667	0.032640235	0.0432050627	0.0686375852	0.0816952179	0.0037283568	0.0133428367	0.0449557097	0.0520058761	0.0018073334
0.209375	0.1544629009	0.65	0.6833333333	0.3010111899	0.8333333333	0.5063999421	0.3316374669	0.3458594933	0.8888888889	0.4917550893	0.5165736608	0.8888888889	0.0030169255	0.022733263	0.0667817518	0.0971968755	0.0016471866	0.0207017548	0.0616015232	0.0841861706	0.0591034996	0.0764022037	0.0205487585	0.0717428816	0.1472222222	0.1000619329	0.5091666667	0.5704545455	0.6666666667	0.4394987069	0.3465586883	0.7291666667	0.7291666667	0.0021726151	0.0183857047	0.0664920328	0.0930212964	0.0014997548	0.0209550499	0.0658403018	0.0897337698	0.0017503869
0.2604166667	0.1739457186	0.2461309524	0.3283854167	0.2598977477	0.6506410256	0.3811219563	0.2860452174	0.2249275772	0.5566666667	0.4258107052	0.4450961543	0.5753333333	0.0198532073	0.0271065079	0.0525036567	0.0599652377	0.0041548718	0.0106367623	0.0366119622	0.0414011889	0.0329928272	0.0367901713	0.0069739476	0.0354095744	0.147	0.0932177499	0.2618055556	0.2851010101	0.6203703704	0.3876909048	0.2170146745	0.630952381	0.6476190476	0.0116236972	0.0177834756	0.0463784958	0.0529548022	0.0010397824	0.0069563378	0.0356087706	0.0400617272	0.000144524
0.1166666667	0.0847855305	0.2715277778	0.2715277778	0.1602679789	0.5	0.3734522449	0.1699767222	0.1521027921	0.375	0.3252729992	0.3390099306	0.425	0.0009905242	0.0017928926	9.23001870026578e-05	0.0005687836	0.0013341349	0.002428076	1.15380774604511e-05	0.0005031494	1.15195885193225e-05	0.0005007452	0.0027468295	0.0004824116	0.08125	0.053544464	0.3901515152	0.1196969697	0.4333333333	0.3323432907	0.1415956837	0.4907407407	0.5185185185	0.0002993345	0.002080644	0.0001060856	0.0012439278	0.000208019	0.0027596768	0	0.0011555677	0.0002481877
0.3787037037	0.2442342682	0.3919270833	0.435	0.2797138603	0.7701149425	0.4675558872	0.3115091193	0.254473368	0.75	0.4561612854	0.477755551	0.7638888889	0.0350676108	0.0423820794	0.0626736786	0.0709433555	0.0091194471	0.0168173782	0.0401082162	0.0456423484	0.0341419553	0.0388599779	0.0085339459	0.0356957052	0.166	0.1102790644	0.2977777778	0.3255050505	0.6913580247	0.4549057527	0.2446447516	0.6904761905	0.6994047619	0.0232449426	0.0281095324	0.0595033888	0.0657138364	0.0055595217	0.010979731	0.0404023428	0.0444039489	0.0014315791
0.1572916667	0.1120307712	0.4185606061	0.4822916667	0.2051652405	0.6666666667	0.4753604449	0.2194439566	0.2844604086	0.5277777778	0.3911193826	0.4054106934	0.5740740741	0.00251055	0.0118446691	0.0530703233	0.067374697	0.0008773961	0.013751181	0.0573019706	0.0691494339	0.056782898	0.0678414797	0.0152795949	0.0647497477	0.0921875	0.0552228475	0.290530303	0.3899305556	0.3472222222	0.2109727018	0.2744414096	0.4444444444	0.5	0.0024130002	0.0098537821	0.0547722122	0.0673174049	0.0004495653	0.0100133549	0.0589840251	0.0691480675	0.0005356498
0.23625	0.1574966842	0.184280303	0.2422101449	0.2507452438	0.75	0.4884102923	0.2767453137	0.2050747963	0.4833333333	0.4210540436	0.4390115203	0.5108333333	0.0077833759	0.0086108381	0.0416234157	0.0431756127	0.0007518543	0.0016525019	0.0393086601	0.0405225142	0.0387776318	0.039910612	0.0010363657	0.0388433412	0.1553571429	0.1019353843	0.1632936508	0.2304924242	0.578125	0.3424828021	0.2043180232	0.4342105263	0.4719298246	0.0107454532	0.0124021266	0.0468667746	0.0504119522	0.0001269984	0.0018562118	0.0408345868	0.0433088678	4.43573219631927e-05
0.1625	0.1035159166	0.374122807	0.414484127	0.2305872211	0.4888888889	0.2544262825	0.2519081555	0.2671230849	0.5882352941	0.3888572548	0.4041620644	0.612745098	0.0134037022	0.026424822	0.0542447987	0.0664191326	0.0011856425	0.0206767529	0.0437668502	0.0570825311	0.041503042	0.0535235258	0.0202976465	0.0516790546	0.1613095238	0.0986480263	0.4383333333	0.475	0.578125	0.316483164	0.2827095177	0.6851851852	0.7037037037	0.0217618988	0.0270581351	0.0621568278	0.0692739097	0.004550902	0.0124816781	0.0499771061	0.0577287006	0.0014212099
0.3325757576	0.2442458313	0.2657407407	0.3166666667	0.335090277	1	0.6198794666	0.3801205334	0.250093055	0.65625	0.5284842346	0.5551565031	0.6666666667	0.0049154641	0.0097023328	0.0518702924	0.060577612	0.0007239584	0.0047349788	0.0445817653	0.0490803385	0.0434041384	0.0473815997	0.0050992576	0.0463958066	0.2045454545	0.1428606701	0.2574074074	0.3219298246	0.8461538462	0.5877146547	0.2465644742	0.5208333333	0.5364583333	0.0030890517	0.0103381877	0.0491596535	0.0583167569	0.0015561242	0.0076777396	0.0452942739	0.0516891886	0.0017724838
0.1611842105	0.0963162629	0.2328333333	0.2779320988	0.2448889024	0.5674603175	0.3031624648	0.2690988162	0.2279236201	0.4855072464	0.4180666866	0.4350366115	0.5144927536	0.013462334	0.0154410437	0.0454484783	0.0492023506	0.0061978605	0.0077287006	0.0413503004	0.0439500267	0.0389340405	0.0409168807	0.0012964877	0.0380170954	0.1805147059	0.1138111444	0.2346014493	0.2791666667	0.4912280702	0.2635155771	0.2103245779	0.4682539683	0.496031746	0.0121631801	0.0128930644	0.0471807878	0.0493402731	0.0032410252	0.0037006428	0.0423931208	0.0436098342	7.01396316696195e-05
0.4466666667	0.2377894432	0.5382352941	0.5611111111	0.3138462111	0.7777777778	0.4456801432	0.3463768522	0.3108512257	0.7888888889	0.4913836945	0.5161835219	0.7888888889	0.0080065154	0.0219947865	0.0557395068	0.0715226147	0.0039997327	0.018982248	0.0515840228	0.0643479469	0.0494111108	0.0602656018	0.0181988994	0.0576039597	0.4180555556	0.2964686044	0.5684210526	0.59	0.8095238095	0.4761402937	0.2852724979	0.7156862745	0.7401960784	0.0068933538	0.0079772974	0.0520989261	0.056822564	0.0033073025	0.00429101	0.0518622734	0.0545868312	0.0022258994
0.2260416667	0.1603513663	0.546969697	0.6	0.2637644006	0.8055555556	0.5257464129	0.2932396234	0.3420073056	0.7777777778	0.4466652997	0.4674411084	0.7777777778	0.0023148567	0.0211826502	0.0648501638	0.0929033122	0.000875257	0.0204489151	0.0628070449	0.0850316755	0.0582986993	0.0751952021	0.0196991622	0.0705241504	0.1847222222	0.1118710791	0.4916666667	0.5545454545	0.7666666667	0.4928000632	0.3339271328	0.75	0.75	0.0137281974	0.0154327861	0.0800184354	0.0896818096	0.0009923771	0.0011829333	0.070878317	0.0750425541	0.0007160247
0.4566666667	0.3485315972	0.5322916667	0.5682692308	0.2292008599	0.6428571429	0.3946617933	0.252615596	0.2588333187	0.575	0.3837078733	0.3992797253	0.5916666667	0.0072729482	0.0153270467	0.0539535083	0.0635818312	0.000863942	0.0128681989	0.0553686258	0.064752478	0.0549412261	0.0638675989	0.0143639745	0.0610978412	0.1475	0.0948801659	0.5322916667	0.5682692308	0.6071428571	0.3700467501	0.2578762536	0.575	0.5916666667	0.0060360599	0.014187243	0.0547901888	0.0642609658	0.0008437399	0.0134414332	0.0571255394	0.0663533023	0.0010083987
0.1329545455	0.0892620719	0.1851851852	0.2535087719	0.2172829796	0.5897435897	0.3699634436	0.2356409446	0.2205057704	0.3802083333	0.4117163461	0.4289753266	0.4270833333	0.0085481067	0.008509264	0.0478692609	0.0477594085	0.0012572015	0.001252648	0.0447616397	0.0447133544	0.0438362229	0.0438129641	0.0012122178	0.0429265744	0.1322916667	0.0860293516	0.2653508772	0.31125	0.619047619	0.3902792903	0.2129844505	0.5196078431	0.5441176471	0.0091307823	0.0090409921	0.0504498844	0.0502468185	0.0003442039	0.0003396151	0.0447755072	0.0446538476	0.0001579374
0.206372549	0.0842411141	0.3451086957	0.3605	0.2392781222	0.5263157895	0.2826937447	0.2616755539	0.2529398709	0.4603174603	0.3968211383	0.4123783784	0.4801587302	0.0138347472	0.0230930544	0.0426980366	0.051054846	0.0093994127	0.0219861902	0.042709556	0.0512546911	0.0418710994	0.0501670887	0.0181255416	0.0477015221	0.1913888889	0.1126733507	0.356875	0.3586956522	0.3970588235	0.1972463352	0.2323214567	0.4305555556	0.4537037037	0.0075216256	0.0087687719	0.0396667706	0.0420218932	0.0066189269	0.0077174056	0.0443132629	0.0464376667	0.0041856664
0.3666666667	0.2189614537	0.5766666667	0.603125	0.3070870496	0.9	0.5602004171	0.3435835053	0.293937489	0.9230769231	0.4670948446	0.490668829	0.9230769231	0.0096712908	0.0225185791	0.0574113254	0.0749758525	0.0012932237	0.0172217543	0.0516428095	0.0664832413	0.0490680325	0.0619094197	0.0145120057	0.0582299414	0.3537037037	0.2409421091	0.646875	0.6676470588	0.8333333333	0.4937317053	0.3100024475	0.8571428571	0.8571428571	0.0094673812	0.0237303101	0.0609438655	0.0798747008	0.0024228719	0.0191382399	0.0550020606	0.0705485316	0.0017183694
0.1151315789	0.0735112668	0.177724359	0.2260802469	0.1901184525	0.5079365079	0.3233389841	0.2029862254	0.1887177122	0.4756944444	0.3679532216	0.3835265517	0.5104166667	0.0090682994	0.0090360975	0.0396365433	0.0395880776	0.0003206002	0.0003190936	0.0353219403	0.0352833809	0.0355031118	0.0354838289	0.0002530103	0.0350986466	0.1559294872	0.1013675664	0.2414141414	0.2691176471	0.6339285714	0.3955560103	0.200192363	0.6586021505	0.6720430108	0.0184564658	0.018315636	0.0475027785	0.0473423759	0.0012535853	0.001233717	0.035466565	0.0353688231	0.0004128097
0.11375	0.0693155805	0.1483974359	0.1483974359	0.1859679949	0.4642857143	0.2798065532	0.1926471422	0.1540426976	0.3863636364	0.3898472983	0.4032110204	0.4454545455	0.0004426475	0.0029959236	0.0002718205	0.0019670532	3.51388601145366e-05	0.0002657474	9.19959512032563e-06	0.00012377	0	0.000112842	0.0002762127	0.0001091706	0.1152777778	0.0742656862	0.1511904762	0.1511904762	0.5833333333	0.3864006019	0.1627546333	0.4375	0.4847222222	0.0059421908	0.0089409832	0.003860871	0.0058778127	4.48659634516628e-05	0.0002577473	1.53308124084977e-05	0.0001172132	1.32672387390561e-05
0.1538690476	0.109063645	0.2925438596	0.3666666667	0.2097551015	0.6458333333	0.4444992423	0.2275773535	0.2155781703	0.4722222222	0.4098298	0.4278473227	0.5055555556	0.0061770011	0.0132683106	0.0462570285	0.0532087098	0.0001988767	0.0100065031	0.0401920891	0.047032146	0.0393137219	0.0462684062	0.0112295497	0.0452427478	0.1670138889	0.1090717896	0.2925438596	0.3520833333	0.6666666667	0.4366454318	0.2371310668	0.6274509804	0.6470588235	0.00760967	0.0175758475	0.0489531706	0.0593290075	0.0021319877	0.0123619208	0.0451847951	0.054707786	0.0020903437
0.2477564103	0.1812987413	0.2335416667	0.2906746032	0.2167900163	0.65	0.4388757202	0.2346225352	0.2180683652	0.5324074074	0.4030921615	0.4207883632	0.5648148148	0.0025846003	0.009602264	0.038540739	0.0460530285	0.0006356707	0.0112547178	0.0400723991	0.048263928	0.0405277795	0.0479106753	0.0115888412	0.0470513498	0.3823529412	0.2538933254	0.2597222222	0.3066666667	0.7368421053	0.4333443446	0.2233795587	0.6818181818	0.6931818182	0.0112299041	0.0189691256	0.0456619074	0.053756022	0.0017310614	0.0127949923	0.0401124972	0.0478591892	0.0007872096
0.1893518519	0.1333868572	0.3902173913	0.4692307692	0.2147834811	0.6333333333	0.4135996324	0.234010996	0.2155404419	0.4458333333	0.4029321131	0.4196115289	0.4875	0.0098047135	0.0185801655	0.0492876757	0.0595525463	0.0004364233	0.009797212	0.0374711905	0.044347619	0.0365911217	0.0423689431	0.0106418518	0.0412982319	0.3134259259	0.1814928901	0.2798611111	0.3182692308	0.55	0.3003360828	0.2221622454	0.5871212121	0.6136363636	0.0096097396	0.0146733542	0.0452776146	0.0524033931	0.0005605366	0.0067363801	0.0403997949	0.0456353731	0.0003500147
0.2761904762	0.2039199774	0.2737179487	0.3861111111	0.2896120133	1	0.6734005257	0.3265994743	0.257404463	0.4916666667	0.4875062525	0.5121103878	0.5166666667	0.0030064662	0.012387994	0.0507724667	0.0619258889	0.0003287673	0.0127866049	0.0496927559	0.0596098948	0.0493683648	0.0582298792	0.0142567082	0.0562400416	0.24	0.1771268641	0.2840277778	0.3762820513	0.9523809524	0.6903463277	0.2660392429	0.4666666667	0.5	0.0024351195	0.0046807361	0.057540604	0.0657960355	0.0005189596	0.0033240475	0.056716829	0.0614911853	0.0005941982
