1-wlv-shef	2-wlv-shef	3-wlv-shef	4-wlv-shef	5-wlv-shef	6-wlv-shef	7-wlv-shef	8-wlv-shef	9-wlv-shef	10-wlv-shef	11-wlv-shef	12-wlv-shef	13-wlv-shef	14-wlv-shef	15-wlv-shef	16-wlv-shef	17-wlv-shef	18-wlv-shef	19-wlv-shef	20-wlv-shef	21-wlv-shef	22-wlv-shef	23-wlv-shef	24-wlv-shef	25-wlv-shef	26-wlv-shef	27-wlv-shef	28-wlv-shef	29-wlv-shef	30-wlv-shef	31-wlv-shef	32-wlv-shef	33-wlv-shef	34-wlv-shef	35-wlv-shef	36-wlv-shef	37-wlv-shef	38-wlv-shef	39-wlv-shef	40-wlv-shef	41-wlv-shef	42-wlv-shef	43-wlv-shef	44-wlv-shef	45-wlv-shef	46-wlv-shef	47-wlv-shef	48-wlv-shef	49-wlv-shef	50-wlv-shef	51-wlv-shef	52-wlv-shef	53-wlv-shef	54-wlv-shef	55-wlv-shef	56-wlv-shef	57-wlv-shef	58-wlv-shef	59-wlv-shef	60-wlv-shef	61-wlv-shef	62-wlv-shef	63-wlv-shef	64-wlv-shef	65-wlv-shef	66-wlv-shef	67-wlv-shef	68-wlv-shef	69-wlv-shef	70-wlv-shef	71-wlv-shef	72-wlv-shef	73-wlv-shef	74-wlv-shef	75-wlv-shef	76-wlv-shef	77-wlv-shef	78-wlv-shef	79-wlv-shef	80-wlv-shef	81-wlv-shef	82-wlv-shef	83-wlv-shef	84-wlv-shef	85-wlv-shef	86-wlv-shef	87-wlv-shef	88-wlv-shef	89-wlv-shef	90-wlv-shef	91-wlv-shef	92-wlv-shef	93-wlv-shef	94-wlv-shef	95-wlv-shef	96-wlv-shef	97-wlv-shef	98-wlv-shef	99-wlv-shef	100-wlv-shef	101-wlv-shef	102-wlv-shef	103-wlv-shef	104-wlv-shef	105-wlv-shef	106-wlv-shef	107-wlv-shef	108-wlv-shef	109-wlv-shef	110-wlv-shef	111-wlv-shef	112-wlv-shef	113-wlv-shef	114-wlv-shef	115-wlv-shef	116-wlv-shef	117-wlv-shef	118-wlv-shef	119-wlv-shef	120-wlv-shef	121-wlv-shef	122-wlv-shef	123-wlv-shef	124-wlv-shef	125-wlv-shef	126-wlv-shef	127-wlv-shef	128-wlv-shef	129-wlv-shef	130-wlv-shef	131-wlv-shef	132-wlv-shef	133-wlv-shef	134-wlv-shef	135-wlv-shef	136-wlv-shef	137-wlv-shef	138-wlv-shef	139-wlv-shef	140-wlv-shef	141-wlv-shef	142-wlv-shef	143-wlv-shef	144-wlv-shef	145-wlv-shef	146-wlv-shef	147-wlv-shef
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071428575	0	0	0.8666667	0.77380955	0	1.3928571	0.77380955	1.0769231	4.357143	1092.5714	-33369850	0.01919152	713.7857	416328224	0.009135405	524.0714	411794528	0.006412589	297.32144	238630304	0.0035971997	13.785714	18526012	0.0002709533	692496.9	1	0.074074075	0.11111111	0	0.8148148	14	0.5384615385	5	7	6	12	0.4615384615	-53.432	0.17857143	0	0	0	0	0	8	0	28	24	1	69.5799	80.963	5	21	2	2	0.10714286	0.7307692	0.07692308	0	0.03846154	0.61538464	1	0	0	0	1	0.17857143	5	-2	-1	-1	0	0	0	0	0	-3	2	1	-7	-2	0.9285714	14	0.56	0.5	0	3	6	5	0	11	0.44	5.1961527	0	1	-50.6488	0	0.23076923	0	0	0	0	0	0	5	0	27	27	-45.6419	-37.43	42.6646	24.3386	3	75.1415	88.7216	0	0	6	14	2	2	0	0	0.07692308	1	1	0	0	0.23076923	3	3	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11627907	0	0	1.1162791	0.9568107	0	1.116279	0.74418604	0.8958333	4.116279	759.7442	92117200	0.06099254	421.88373	307920640	0.032497495	280.97675	222370560	0.022345275	141.55814	131779464	0.012698931	12.116279	12134443	0.001344273	478166.6	0.78571427	0	0.023809524	0.04761905	0.71428573	25	0.641025641	3	5	9	14	0.358974359	-121.924	0.27906978	0	0	0	0	0	11	0	43	37	2	426.895	493.114	4	34	4	4	0.093023255	0.36585367	0.024390243	0.024390243	0.09756097	0.2195122	1	0	0.023255814	0.023255814	0.9302326	0.093023255	4	0	2	0	1	0	0	0	1	1	5	2	-6	-2	1.1162791	25	0.5681818182	0.40625	0	3	7	9	1	19	0.4318181818	5.629165	0.79307055	0.94636303	-108.451	0	0.29166666	1	0	0	0	1	1	12	0	48	39	-51.7491	-45.9005	14.1247	9.04191	7	137.059	151.854	0	0	6	28	4	4	1	1	0.083333336	0.8125	1.2307693	64.6394	0	0.125	2	1	0.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10526316	0	0	0.8947368	0.5112782	0	1.3421052	3.5789473	1.117647	4.263158	918.1579	-76765496	0.020676387	610.3158	328209792	0.012328408	460.05264	410540768	0.0068029305	267.3158	244057520	0.0039696377	12.157895	18925848	0.0003077089	689349.06	0.6111111	0	0	0.11111111	0.5	11	0.6875	1	3	8	5	0.3125	-36.5455	0.21052632	2	1	1	0	0	4	0	19	18	1	192.35	273.127	4	13	2	2	0.15789473	0.29411766	0.05882353	0.05882353	0	0.1764706	0.7777778	0	0	0	0.7894737	0.21052632	3	1	1	-3	0	0	0	0	0	-1	1	1	-4	0	0.8947368	11	0.7333333333	0.5	1	2	4	5	1	4	0.2666666667	4.1231055	0	1	-44.5762	0	0.4117647	2	1	1	0	0	1	3	0	17	17	-22.5384	-16.6663	40.7273	8.43157	2	162.217	218.828	0	0	5	9	2	2	0	0	0.11764706	1	1	0	1	0.05882353	3	2	0.6666666667
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11764706	0	0	1.1344539	1.1764705	0	1.7647058	0.44117644	1.1333333	3.8235295	1004.94116	-144104304	0.019631281	623.2941	149776544	0.008033797	444.29413	291585952	0.005524115	244.29411	163687152	0.0027350055	12.882353	10166106	0.0001453646	437473	0.8125	0	0.0625	0.0625	0.75	9	0.6	1	4	4	6	0.4	-34.6351	0.23529412	1	1	0	0	0	4	0	17	17	1	69.7575	92.5757	4	12	2	2	0.23529412	0.53333336	0	0	0.06666667	0.46666667	0.9411765	0	0	0	0.9411765	0.05882353	1	-1	0	0	0	-1	0	0	1	-1	0	1	-1	0	0.88235295	8	0.5714285714	0.5	0	0	4	4	0	6	0.4285714286	4	0	1	-29.2085	0	0.2	1	0	0	0	1	0	3	0	16	16	-15.9965	-15.188	9.99503	8.89715	1	66.916	88.5588	0	0	5	11	2	2	0	0	0.13333334	1	1	0	0	0.13333334	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	1.0666667	0.59999996	0	0.8	3.2	1.25	3.5333333	1310.6	-336096736	0.087994404	867.2	261019232	0.04962573	608.73334	401308160	0.032374576	308.13333	228692304	0.016736334	14.733334	15229778	0.0001050126	566753.94	0.5714286	0	0	0	0.5	9	0.75	1	4	3	3	0.25	-38.3014	0.2	1	1	0	0	0	2	0	15	14	1	169.671	251.835	3	12	3	3	0.2	0.3846154	0	0	0	0.30769232	0.85714287	0	0.06666667	0.06666667	0.73333335	0.26666668	3	-1	0	-1	0	0	0	0	0	2	1	2	-2	-2	0.8	6	0.6666666667	0.45833334	0	0	4	2	0	3	0.3333333333	3.1754265	0.9107921	0.96498406	-38.0801	0	0.33333334	1	1	0	0	0	0	4	0	12	11	-14.236	-17.1707	15.3579	20.9324	2	315.968	510.442	0	0	5	10	3	3	0	0	0.25	0.9166667	1.0909091	66.082184	1	0.083333336	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87499994	1.3333334	0	1	0.33333334	1	3.0666666	845.73334	-570011200	0.027230132	507	445411968	0.015967228	348.86667	524699200	0.009811622	189.8	315830176	0.008213345	16.466667	34577616	0.0002595111	1144053.9	0.85714287	0	0.071428575	0.071428575	0.78571427	6	0.5	0	5	4	6	0.5	-25.5654	0.26666668	0	0	0	0	0	4	0	15	12	1	175.681	247.956	4	11	3	3	0.2	0.53846157	0	0	0	0.6923077	0.9166667	0	0	0.06666667	0.8666667	0.06666667	1	1	-2	2	0	0	0	0	0	-1	1	1	-3	0	1	7	0.5833333333	0.4	0	1	3	6	0	5	0.4166666667	3.0983865	0.7671911	0.9175999	-34.0187	0	0.2	0	0	0	0	0	0	3	0	15	12	-14.9515	-9.43186	8.59938	3.8859	2	62.5992	82.4784	0	0	5	8	3	3	0	0	0.2	0.8	1.25	27.671698	0	0.2	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285715	0	0	1.2857143	0	0	0.85714287	0.85714287	1.1666666	4.428571	1850.2858	-33602312	0.16741441	1206.1428	380451488	0.120165646	840.1429	274393696	0.080168664	436.57144	158281296	0.05901227	16.714285	7483413.5	8.192654e-05	366863.72	0.5	0	0	0.16666667	0.33333334	3	0.5	1	3	2	3	0.5	-21.5892	0.14285715	0	0	0	0	0	2	0	7	7	0	499.637	1213.88	3	6	0	1	0.14285715	0.2	0	0	0	0.2	1	0	0	0.2857143	0.71428573	0.2857143	1	-1	0	0	0	0	0	0	0	-1	1	2	-1	0	0.85714287	3	0.6	0.5	0	0	3	2	0	2	0.4	2.4494896	0	1	-13.6774	0	0	0	0	0	0	0	0	1	0	6	6	-9.43297	-10.5408	22.2622	32.0497	1	89.9325	190.357	0	0	5	5	0	1	0	0	0.16666667	1	1	0	0	0.33333334	1	1	1
0	0	0	0	0	0	0	1	1	0.11764706	0	0	0	0	0	0	0	0.79999995	1	0	1	1.25	1	3.0555556	1150.7059	-146671312	0.03309924	714.5294	305972288	0.013069688	496.17648	394930304	0.009167009	256.77777	219920528	0.0038405985	12.941176	15364752	0.0003133857	597475.94	0.875	0	0	0.0625	0.7058824	9	0.6	2	4	8	6	0.4	-50.8789	0.1764706	1	1	0	0	0	3	0	18	17	2	116.238	156.471	3	16	2	2	0.23529412	0.6666667	0.0625	0.06666667	0.06666667	0.375	0.9444444	0	0	0	0.8888889	0.29411766	5	-1	-1	-2	0	0	0	0	0	0	-1	2	-1	-2	1	8	0.6153846154	0.47058824	0	1	3	6	1	5	0.3846153846	3.8805702	0.93865734	0.9786022	-47.5883	0	0.1764706	1	1	0	0	0	1	3	0	17	16	-29.5263	-21.358	54.5561	15.3659	1	235.788	325.148	0	0	5	15	4	4	1	1	0.23529412	0.9411765	1.0625	126.80076	0	0.23529412	3	2	0.6666666667
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05882353	0	0	0.7529412	1.1294118	0	1.4117647	0.627451	1.0625	4.2941175	936.05884	-266434624	0.06534507	566.82355	226912768	0.036373064	397.88235	344346976	0.020923864	217.23529	197498400	0.015293861	12.176471	15868177	0.0006460915	597846.1	0.6875	0.0625	0	0	0.625	10	0.6666666667	1	5	4	5	0.3333333333	-54.5126	0.3529412	1	0	1	0	0	4	0	17	17	1	495.651	730.507	4	15	2	2	0.1764706	0.26666668	0	0	0	0.26666668	1	0	0.05882353	0	0.88235295	0.11764706	4	-1	-2	-1	0	0	-1	1	0	0	-1	1	-3	-2	0.9411765	9	0.6428571429	0.46875	0	0	3	3	0	5	0.3571428571	3.75	0.9345863	0.97672266	-51.1173	0	0.3125	1	0	0	1	0	0	4	0	16	15	-20.5896	-17.606	23.5851	10.8555	0	287.307	409.255	0	0	5	12	2	2	0	0	0.125	0.9375	1.0666667	113.63037	0	0.1875	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0	0	1.15625	0.809375	0.9250001	1.2333333	1.2950001	1.081081	3.95	897.2	8520676	0.10256873	563.7	210229984	0.05269634	390.525	303441728	0.019139173	200.525	168442928	0.01361997	11.8	13750749	0.0029771314	525929.5	0.74358976	0.025641026	0.025641026	0.051282052	0.64102566	20	0.5555555556	3	7	6	16	0.4444444444	-120.341	0.175	1	0	0	0	1	10	0	39	33	2	646.248	762.888	5	29	3	3	0.1	0.36842105	0.078947365	0	0.05263158	0.23684211	0.9705882	0	0	0.05	0.9	0.175	7	-1	-1	3	0	1	0	0	-1	-1	2	1	-6	-5	0.925	18	0.5294117647	0.4189189	1	2	6	9	0	16	0.4705882353	5.0963683	0.8223143	0.95100117	-98.3106	0	0.21621622	1	1	0	0	0	0	9	0	37	31	-48.413	-34.3312	24.1673	8.98764	4	316.009	369.198	0	0	6	23	3	3	0	0	0.08108108	0.8378378	1.1935484	66.64908	0	0.13513513	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04347826	0	0	0.95652175	0.5962733	0	1.3913044	1.3043478	0.9583333	4	959.5217	-21674700	0.052331198	603.13043	283859872	0.027794598	411.30435	334926208	0.024216203	206	188597408	0.0049441904	13.73913	15898696	0.0012575915	567074.5	0.8181818	0.045454547	0	0.045454547	0.77272725	11	0.55	1	5	6	9	0.45	-56.0671	0.17391305	0	0	0	0	0	5	0	23	22	1	480.563	628.562	3	18	3	3	0.17391305	0.3809524	0.04761905	0	0.0952381	0.2857143	1	0.04347826	0	0	0.95652175	0.2173913	4	0	0	0	0	0	0	0	0	-1	2	3	-5	-3	1.0434783	11	0.5238095238	0.45833334	0	1	5	6	0	10	0.4761904762	4.4907312	0.91212434	0.9726212	-50.0722	0	0.29166666	0	0	0	0	0	0	4	0	24	22	-34.0504	-27.1521	26.228	12.1923	3	100.667	121.995	0	0	6	13	3	3	0	0	0.125	0.9166667	1.0909091	109.807976	0	0.16666667	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3333334	1.6666666	0	1	0.75	1	3.857143	745.9	175223392	0.08648859	451.45	364749888	0.011479936	305.35	251279360	0.007765542	415.85715	142306400	0.0037034224	11.95	15355080	0.0005926932	601985.06	0.6315789	0.05	0	0	0.6	11	0.6470588235	1	6	7	6	0.3529411765	-55.1203	0.25	3	2	0	1	0	5	0	19	18	1	60.24	77.8265	3	16	0	1	0.1	0.5	0	0.055555556	0.11111111	0.31578946	0.9	0	0	0	0.8095238	0.15	2	-1	0	-3	0	-1	2	-1	0	1	2	3	-5	0	1	10	0.5555555556	0.47368422	2	0	6	4	0	8	0.4444444444	4.129483	0.9454362	0.98163754	-58.2339	0	0.15	3	1	2	0	0	0	6	0	19	18	-18.9197	-23.0571	12.9695	12.5302	3	134.712	172.137	0	0	6	11	0	1	0	0	0.1	0.94736844	1.05	154.51596	0	0.2	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083333336	0	0	0.7738095	0.8666667	0	1.6249999	0.5416667	0.9230769	4.0833335	556	196136576	0.050962687	352.16666	124394616	0.013787754	255	88225688	0.009725526	140.08333	42874172	0.0056375093	11.916667	3114949.2	0.0004050415	152601.67	0.72727275	0	0.09090909	0.18181819	0.45454547	7	0.7777777778	0	3	6	2	0.2222222222	-46.6337	0.33333334	0	0	0	0	0	5	0	12	11	0	1763.67	3479.74	3	11	0	0	0.25	0	0	0	0	0	1	0.083333336	0	0	0.9166667	0.083333336	1	0	1	-3	0	0	0	0	0	0	2	3	-3	0	1.0833334	7	0.5833333333	0.4642857	0	0	4	3	0	5	0.4166666667	3.474396	0.9245463	0.9719187	-37.1658	0	0.3846154	0	0	0	0	0	0	5	0	14	13	-20.7008	-17.6048	23.9914	18.0919	2	175.043	260.431	0	0	6	8	0	0	0	0	0.15384616	0.9285714	1.0833334	88.775406	1	0.15384616	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069767445	0	0	1.1627907	1.0697675	0	1.0697675	1.248062	0.9347826	4.255814	784.06976	-173996384	0.020235278	474.16278	315363968	0.011024694	328.74417	362574528	0.007438864	172.69768	204832624	0.0039759297	13.418605	19889430	0.0005629707	730031.06	0.8780488	0.04761905	0.023809524	0	0.8095238	26	0.65	3	10	3	14	0.35	-92.5462	0.30232558	0	0	0	0	0	11	0	43	34	3	126.859	141.983	4	31	3	3	0.069767445	0.6097561	0.024390243	0	0.09756097	0.4878049	1	0	0	0	1	0.1627907	6	-3	-2	2	0	0	0	0	0	2	3	2	-3	-2	1.0697675	24	0.5581395349	0.39130434	0	0	8	5	2	19	0.4418604651	5.3079104	0.75593233	0.9359767	-97.5068	0	0.2826087	0	0	0	0	0	2	13	0	46	36	-52.4018	-40.9381	13.7775	7.43058	6	118.744	131.739	0	0	6	28	3	3	2	1	0.06521739	0.7826087	1.2777778	52.388542	0	0.13043478	4	2	0.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11764706	0	0	1.117647	0.74509805	0	1.117647	0.37254903	0.8947368	4.882353	773.5294	93698336	0.014831359	461.29413	124244944	0.008434975	315.88235	262062656	0.0057554287	155.23529	135513568	0.0032219952	11.235294	11141603	0.000558561	516265.28	0.875	0	0	0	0.875	10	0.625	0	4	6	6	0.375	-42.3726	0.11764706	0	0	0	0	0	3	0	17	17	1	225.961	310.818	4	11	0	1	0.05882353	0.53333336	0.13333334	0	0.13333334	0.26666668	1	0	0	0	1	0.05882353	1	0	2	-1	0	0	0	0	0	0	2	2	-1	-1	1.117647	9	0.5	0.4473684	0	0	6	5	0	9	0.5	3.9000673	0.8868052	0.9622252	-34.1724	0	0.15789473	0	0	0	0	0	0	3	0	19	17	-21.3077	-15.3256	11.6248	5.83821	3	51.1235	62.8851	0	0	6	10	0	1	0	0	0.05263158	0.8947368	1.117647	72.169495	0	0.15789473	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	1.125	1.125	0	1.125	1.6875	0.8888889	4.25	894.1667	170138176	0.021532154	585.5833	445726208	0.008269023	436.125	320815616	0.0054609966	255.75	189342528	0.0031567717	14.208333	17194586	0.0003091678	641268.56	0.8695652	0	0.04347826	0.08695652	0.73913044	13	0.5909090909	1	8	2	9	0.4090909091	-47.4762	0.29166666	1	0	1	0	0	6	0	24	22	1	81.2352	99.209	3	16	2	2	0.083333336	0.59090906	0	0	0.13636364	0.5	0.95454544	0	0	0	0.9166667	0.125	3	-1	1	4	0	0	0	0	0	0	2	3	-3	0	1.125	14	0.5384615385	0.42857143	0	0	9	6	1	12	0.4615384615	4.535574	0.84411424	0.9537391	-52.7088	0	0.25925925	1	0	1	0	0	1	6	0	28	24	-28.3392	-23.7359	15.1635	7.04225	3	46.5949	53.719	0	0	6	13	2	2	1	1	0.074074075	0.85714287	1.08	65.52048	0	0.074074075	3	2	0.6666666667
0	0	1	1	0	0	0	0	0	0.018181818	0	0	0	0	0.018518519	0	0	0.9482759	1.0185186	0	1.2731482	0.67901236	0.9818182	4.351852	910.3333	-109068784	0.031397335	575.5741	440250432	0.014408627	410.05554	321127552	0.009657866	233.16667	196287376	0.0043608258	15.759259	19314582	0.0004530761	646077.5	0.8490566	0	0.03773585	0.056603774	0.754717	29	0.6444444444	3	6	9	16	0.3555555556	-132.725	0.25925925	1	0	0	0	1	16	0	54	42	1	236.143	261.789	4	41	6	7	0.18518518	0.5576923	0.03846154	0.057692308	0.07692308	0.3653846	0.97619045	0	0	0.018518519	0.962963	0.14814815	7	-3	0	1	0	0	0	0	0	-2	4	2	-4	-2	1.0185186	27	0.5744680851	0.37272727	0	0	6	10	1	20	0.4255319149	5.528439	0.71029484	0.9266941	-132.975	0	0.25454545	1	0	0	0	1	1	14	0	55	41	-70.6325	-55.3978	20.324	9.75544	5	161.113	176.709	0	0	6	37	5	6	1	1	0.14545454	0.74545455	1.3414634	46.945007	0	0.21818182	5	4	0.8
0	0	1	1	0	0	0	0	0	0.05	0	0	0	0	0.13043478	0	0	0.79710144	0.6521739	0	1.1594203	1.0144926	1.15	3.173913	1709.826	-444788928	0.02437387	1097.7826	329348352	0.010263992	781.7826	511751424	0.006948064	409.82608	284641408	0.0034286915	16.652174	16334204	0.0004231535	619587.25	0.8947368	0	0	0	0.90909094	11	0.6111111111	1	4	7	7	0.3888888889	-45.0946	0.13043478	0	0	0	0	0	4	0	23	17	2	75.6732	91.3346	3	18	4	4	0.17391305	0.7368421	0	0	0.04761905	0.71428573	1	0	0.04347826	0	0.95652175	0.3043478	5	-1	2	-1	0	0	0	0	0	-1	1	4	-8	-4	0.8695652	10	0.5882352941	0.45	0	0	6	6	0	7	0.4117647059	4.0249224	0.8929883	0.9648298	-37.3596	0	0.2	0	0	0	0	0	0	3	0	20	18	-28.7749	-19.6122	23.4549	10.7702	3	60.1217	73.7874	0	0	7	10	3	3	0	0	0.15	0.9	1.1111112	79.29203	0	0.3	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	1.1666666	0.5555555	0	0.8333334	2.5	1.2	3.5833333	1376.75	-233871216	0.014292896	814.8333	172923072	0.006924653	562.25	371460960	0.004473923	298.58334	203672400	0.002196112	15.333333	14288991	0.0002477197	604466.75	1	0	0.09090909	0.09090909	0.8181818	8	0.7272727273	1	3	6	3	0.2727272727	-26.7063	0.16666667	0	0	0	0	0	3	0	12	12	1	113.326	168.083	4	9	0	1	0.083333336	0.7	0	0.1	0.1	0.5	1	0	0	0	1	0.25	3	-1	0	-1	1	0	1	0	0	-2	0	2	-1	-2	0.8333333	6	0.6666666667	0.5	0	0	3	5	0	3	0.3333333333	3.1622777	0	1	-18.9688	0	0.3	1	0	1	0	0	0	1	0	10	10	-14.4965	-11.5873	28.1612	11.3082	1	70.7965	108.396	0	0	6	8	0	1	0	0	0.1	1	1	0	0	0.1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09090909	0	0	1.0101011	1.1363636	0	1.3636364	0.90909094	1.1	3.8636363	1389.2273	-282716640	0.028657371	918.0455	383317632	0.014489123	682.2727	420598240	0.009375166	409.27274	251453248	0.004463358	16.681818	18036398	0.0004431965	655635.56	1	0.04761905	0	0.04761905	0.9047619	12	0.6	2	7	4	8	0.4	-40.8926	0.22727273	0	0	0	0	0	6	0	22	20	2	59.971	72.2365	3	18	2	2	0.13636364	0.7	0	0.05	0.2	0.45	1	0	0	0	1	0.18181819	5	-2	0	-3	1	0	1	0	0	-1	0	3	-6	-4	0.90909094	10	0.5263157895	0.45238096	0	0	7	1	0	9	0.4736842105	4.1461396	0.8985231	0.96712667	-34.1066	0	0.2	1	0	1	0	0	0	5	0	21	19	-29.1216	-18.9323	24.3637	7.97151	2	45.7359	55.3694	0	0	6	12	2	2	0	0	0.1	0.9047619	1.0526316	86.624916	0	0.2	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11111111	0	0	1.111111	1.111111	0	1.111111	0	0.9	4.0555553	966	-200773664	0.03630684	560.6667	242141408	0.020281292	371.33334	344478432	0.0075514074	186.22223	200857632	0.0033946945	14.5	18644550	0.0005396108	668410.9	0.9411765	0.05882353	0.05882353	0.05882353	0.7647059	7	0.5384615385	2	2	9	6	0.4615384615	-49.4299	0.22222222	0	0	0	0	0	4	0	18	17	1	399.551	557.319	2	17	5	4	0.22222222	0.375	0	0	0.0625	0.3125	1	0	0	0.055555556	0.9444444	0.055555556	2	-2	2	-2	0	0	0	0	0	1	-1	2	-2	-1	1.1111112	7	0.4375	0.4	2	0	4	7	0	9	0.5625	3.5777087	0.77066076	0.92551285	-48.3285	0	0.2	0	0	0	0	0	0	5	0	20	16	-29.9394	-22.0417	26.6494	11.21	0	135.829	173.637	0	0	4	15	5	4	0	0	0.2	0.8	1.25	34.449787	0	0	1	1	1
0	0	1	1	0	0	0	0	0	0.14285715	0	0	0	0	0.125	0	0	0.43749997	0.43749997	0	1.3125	0	1.1428572	3.375	748.5	-247097344	0.009303434	443.25	542585540	0.004846279	316.625	413180992	0.0031070434	179.875	265681920	0.0013312303	15.875	27034048	9.044118e-05	906100.25	1	0	0	0	1	3	0.6	0	2	4	2	0.4	-18.0943	0.125	0	0	0	0	0	1	0	8	7	0	102.443	182.722	3	7	3	3	0.375	0.6666667	0	0	0	0.6666667	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	-1	0	0.875	3	0.6	0.5	0	0	2	5	0	2	0.4	2.6457515	0	1	-13.6311	0	0.2857143	0	0	0	0	0	0	1	0	7	7	-9.61623	-9.26382	15.9232	14.3872	0	50.5689	88.5718	0	0	4	6	2	2	0	0	0.2857143	1	1	0	0	0.2857143	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03846154	0	0	1.1328671	1.0384616	0	1.5576923	1.246154	0.962963	4.0384617	1094.2693	-56379076	0.049830146	643.61536	111041968	0.029070523	446.5	195441296	0.020837512	238.84616	110114400	0.010699698	10.769231	9468161	0.0017456909	360502.3	0.96	0	0.12	0.16	0.68	15	0.652173913	2	6	5	8	0.347826087	-59.9823	0.1923077	0	0	0	0	0	7	0	26	26	1	166.559	202.774	3	21	4	3	0.23076923	0.375	0.041666668	0	0	0.33333334	1	0	0	0	1	0.23076923	5	-2	1	6	0	0	0	0	0	-2	1	4	-5	-2	1.0384616	14	0.5384615385	0.44827586	0	0	7	11	2	12	0.4615384615	4.8280787	0.88990384	0.9675706	-60.9263	0	0.18518518	0	0	0	0	0	2	5	0	29	26	-36.3598	-30.2867	25.0296	13.2352	2	149.948	180.522	0	0	7	16	5	3	2	1	0.14814815	0.8965517	1.08	97.20936	0	0.18518518	3	1	0.3333333333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06896552	0	0	1.0862069	0.69827586	0	1.1172415	2.7931035	1.074074	3.724138	989.2414	-273089632	0.03676129	699.34485	402401536	0.020262426	554.89655	298694464	0.014087535	368.55173	191244048	0.007415276	22.931034	19602382	0.0010949274	614670.06	0.8214286	0.035714287	0	0.035714287	0.71428573	17	0.68	0	7	7	8	0.32	-79.2153	0.20689656	0	0	0	0	0	7	0.03448276	29	26	1	282.907	343.703	5	21	3	3	0.20689656	0.5185185	0.074074075	0	0.037037037	0.37037036	1	0	0	0	1	0.10344828	2	0	-2	11	1	0	0	1	0	-4	0	0	1	-1	0.9310345	14	0.5833333333	0.4107143	1	0	5	18	0	10	0.4166666667	4.3465915	0.8007821	0.9409669	-62.3033	0	0.2962963	1	0	0	1	0	0	3	0.037037037	28	23	-36.6481	-40.491	29.2363	27.9322	1	119.04	142.092	0	0	5	22	3	3	0	0	0.18518518	0.8214286	1.125	49.978695	0	0.037037037	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2173913	0	0	0.89275366	0.9468599	0	1.2173913	0.8115942	0.8214286	4.304348	1182.1305	-33707596	0.0143776	824.56525	293183616	0.008453655	643.3043	360394880	0.006030654	397.82608	220564080	0.0033515766	14.826087	15781494	0.0002656999	566186.94	0.8636364	0.045454547	0	0.09090909	0.77272725	13	0.65	0	6	9	7	0.35	-51.2767	0.3043478	1	1	0	0	0	5	0	23	21	2	183.526	232.591	5	16	3	3	0.13043478	0.42857143	0.04761905	0.04761905	0	0.33333334	0.95238096	0	0	0	0.95652175	0.08695652	3	0	-1	-3	0	-1	1	0	0	2	2	1	-2	-2	1.2173913	14	0.5384615385	0.41379312	0	0	5	6	1	12	0.4615384615	4.4566884	0.8086004	0.94380003	-55.0464	0	0.32142857	1	0	1	0	0	1	7	0	29	24	-32.5802	-28.6921	20.1005	11.5524	4	46.2167	52.9976	0	0	6	14	3	3	1	1	0.10714286	0.82758623	1.1666666	53.370953	0	0.10714286	1	0	0
