1-uppsala;2-uppsala;3-uppsala;4-uppsala;5-uppsala;6-uppsala;7-uppsala;8-uppsala;9-uppsala;10-uppsala;11-uppsala;12-uppsala;13-uppsala;14-uppsala;15-uppsala;16-uppsala;17-uppsala;18-uppsala;19-uppsala;20-uppsala;21-uppsala;22-uppsala;23-uppsala;24-uppsala;25-uppsala;26-uppsala;27-uppsala;28-uppsala;29-uppsala;30-uppsala;31-uppsala;32-uppsala;33-uppsala;34-uppsala;35-uppsala;36-uppsala;37-uppsala;38-uppsala;39-uppsala;40-uppsala;41-uppsala;42-uppsala;43-uppsala;44-uppsala;45-uppsala;46-uppsala;47-uppsala;48-uppsala;49-uppsala;50-uppsala;51-uppsala;52-uppsala;53-uppsala;54-uppsala;55-uppsala;56-uppsala;57-uppsala;58-uppsala;59-uppsala;60-uppsala;61-uppsala;62-uppsala;63-uppsala;64-uppsala;65-uppsala;66-uppsala;67-uppsala;68-uppsala;69-uppsala;70-uppsala;71-uppsala;72-uppsala;73-uppsala;74-uppsala;75-uppsala;76-uppsala;77-uppsala;78-uppsala;79-uppsala;80-uppsala;81-uppsala;82-uppsala
0;0;0;0;9;0.004822527;0;0;0.0061942725;2.143348E-5;2.143348E-5;1.125;0;0;0;0;24;0.625;0;0;0.29166666;0.041666668;0.9166667;0.041666668;0;0;0;0;27;0.5555556;0;0;0.37037036;0.037037037;0.9259259;0.037037037;-61.0031;9.92887e-62;-2.5418;0.00287213;-51.801;1.58125e-52;-1.91856;0.0120627;0.92;0.36;0.2;0.12;0.28;0.875;0.333333;0.333333;0.208333;0.0833333;0.608696;0.434783;0.26087;0.173913;0.0869565;0.272727;0.681818;0;0.181818;0.0909091;1;0.0416667;0;0.916667;0;0.0416667;0;0.0740741;0.814815;0.0740741;0;0;0;1337.04;1985.53;0.143822;54.8437;2.28515
3.4293553E-4;0;0;0;1;7.9992134E-4;0;3.683298E-4;0.004625831;4.534704E-7;3.9463092E-4;1.0185186;0.018518519;0;0;0;54;0.5555556;0;0.055555556;0.25925925;0.037037037;0.7777778;0.09259259;0;0;0;0;55;0.5272727;0;0.036363635;0.3272727;0.036363635;0.74545455;0.07272727;-140.029;9.35406e-141;-2.59313;0.00255194;-132.377;4.19759e-133;-2.40685;0.00391873;0.963636;0.327273;0.236364;0.163636;0.254545;0.833333;0.444444;0.203704;0.203704;0.12963;0.54717;0.490566;0.226415;0.132075;0.132075;0.192308;0.788462;0.0384615;0.0769231;0.0769231;1;0.0185185;0.0555556;0.833333;0.037037;0.0555556;0;0.0363636;0.818182;0.109091;0.0181818;0;0;1342.94;1961.79;0.432158;119.276;2.20882
0;0;0;0;9;0.0034451787;0;0;0.0012098284;4.253308E-5;9.262758E-4;0.8695652;0;0;0;0;23;0.39130434;0;0;0.4347826;0.04347826;0.73913044;0.13043478;0;0;0;0;20;0.45;0;0;0.4;0.05;0.9;0.1;-47.7162;1.92221e-48;-2.07462;0.00842137;-38.9313;1.17139e-39;-1.94657;0.0113093;0.958333;0.166667;0.208333;0.291667;0.291667;0.826087;0.26087;0.0869565;0.217391;0.391304;0.772727;0.227273;0.0909091;0.227273;0.409091;0.714286;0.238095;0.0952381;0.285714;0.333333;0;0;0.0434783;0.782609;0.173913;0;0;0;0.9;0;0.1;0;0;2455.3;2668.21;13.6829;63.9419;2.78008
0;0;0;0;4;2.7777924E-4;0;0;0.001111111;2.7777776E-4;0;0.8333333;0;0;0;0;12;0.5833333;0;0;0.33333334;0.083333336;1;0;0;0;0;0;10;0.6;0;0;0.3;0.1;1;0;-28.2089;6.18159e-29;-2.35074;0.00445921;-22.633;2.32809e-23;-2.2633;0.00545381;0.923077;0.153846;0.384615;0.230769;0.153846;0.916667;0.333333;0.166667;0.166667;0.25;0.545455;0.363636;0.272727;0.181818;0.0909091;0.3;0.6;0;0.2;0.1;0;0;0.0833333;0.75;0.166667;0;0;0;0.9;0;0.1;0;0;2036.83;2640.88;614.686;35.2788;2.9399
0;0;0;0;4;0.002500001;0;0.0020661158;0.007458674;2.0661151E-5;2.0661151E-5;0.90909094;0;0;0;0;22;0.5;0;0.045454547;0.36363637;0.045454547;0.90909094;0.045454547;0;0;0;0;20;0.45;0;0;0.45;0.05;0.95;0.05;-44.3378;4.5941e-45;-2.01535;0.00965263;-37.3418;4.55198e-38;-1.86709;0.0135803;0.956522;0.304348;0.173913;0.217391;0.26087;0.954545;0.318182;0.181818;0.227273;0.227273;0.714286;0.333333;0.238095;0.190476;0.190476;0.45;0.5;0.1;0.25;0.1;0;0;0.0454545;0.636364;0.227273;0.0909091;0;0;0.7;0.2;0.1;0;0;1927.05;2266.67;102.269;57.6478;2.62036
0;0;0;0;4;0.002500001;0;0;7.716057E-4;1.2345678E-4;1.2345678E-4;1.1111112;0;0;0;0;18;0.5;0;0;0.2777778;0.11111111;0.9444444;0.11111111;0;0;0;0;20;0.55;0;0;0.25;0.1;0.9;0.1;-53.3914;4.06069e-54;-2.96619;0.00108096;-51.5563;2.77779e-52;-2.57782;0.00264353;0.947368;0.315789;0.263158;0.105263;0.263158;0.833333;0.388889;0.333333;0.166667;0.0555556;0.294118;0.647059;0.0588235;0.235294;0;0;0.9375;0;0;0;0;0;0;0.722222;0.111111;0.166667;0;0;0.65;0.3;0.05;0;0;1481.5;2058.58;31.7864;44.4283;2.46824
0;0;0;0;1;0.0028698985;0;0;0.0012755111;3.1887778E-4;0.01147959;0.875;0;0;0;0;8;0.375;0;0;0.25;0.125;0.875;0.25;0;0;0;0;7;0.42857143;0;0;0.2857143;0.14285715;1;0.14285715;-20.4334;3.68638e-21;-2.55417;0.00279142;-15.7586;1.74341e-16;-2.25123;0.00560753;0.888889;0.222222;0.333333;0;0.333333;0.75;0.125;0.125;0.625;0;0.571429;0.428571;0.142857;0.142857;0.142857;0;0.833333;0;0;0;0;0;0.125;0.875;0;0;0;0;1;0;0;0;0;1251.62;1916.48;22.798;13.3807;1.67259
0;0;0;0;1;0.0030864193;2.0292075E-6;0.0059171603;0.019092778;0.0015908964;0.0011688216;1.0384616;0;0;0;0;26;0.5;0.03846154;0.07692308;0.26923078;0.07692308;1;0.07692308;0;0;0;0;27;0.44444445;0.037037037;0;0.4074074;0.037037037;0.9259259;0.11111111;-63.3654;4.31122e-64;-2.43713;0.00365485;-63.4269;3.74197e-64;-2.34914;0.00447564;0.962963;0.444444;0.185185;0.185185;0.148148;0.884615;0.5;0.269231;0.0384615;0.153846;0.4;0.64;0.16;0.16;0;0.166667;0.791667;0.0416667;0.0833333;0.0416667;0;0;0.0384615;0.615385;0.192308;0.115385;0.0384615;0.037037;0.592593;0.259259;0.0740741;0.037037;0;1591.19;2129.07;84.2478;71.9374;2.76682
0;0;0;6.5243403E-6;4;0.02157109;6.5243403E-6;0.0011890606;0.028420018;6.5243403E-6;2.6097361E-5;0.9310345;0;0;0;0.03448276;29;0.51724136;0.03448276;0.03448276;0.27586207;0.03448276;0.8965517;0.06896552;0;0;0;0.037037037;27;0.37037036;0.037037037;0;0.44444445;0.037037037;0.8888889;0.074074075;-73.5735;2.66993e-74;-2.53702;0.00290391;-60.2372;5.79162e-61;-2.23101;0.00587479;0.966667;0.366667;0.2;0.166667;0.233333;0.793103;0.448276;0.137931;0.241379;0.137931;0.5;0.5;0.142857;0.142857;0.178571;0.222222;0.740741;0.0740741;0;0.148148;0;0;0.103448;0.724138;0.137931;0.0344828;0;0.0740741;0.777778;0.0740741;0.0740741;0;0;1514.55;1927.1;49.8889;71.0418;2.44972
0;0;0;0;25;0.020854227;0;0;0.028123917;6.0279297E-5;2.4111719E-4;1.2173913;0;0;0;0;23;0.6086956;0;0;0.26086956;0.04347826;0.9130435;0.08695652;0;0;0;0;28;0.4642857;0;0;0.42857143;0.035714287;0.89285713;0.071428575;-62.8109;1.54561e-63;-2.73091;0.0018582;-53.7449;1.79929e-54;-1.91946;0.0120376;0.916667;0.291667;0.208333;0.208333;0.25;0.869565;0.478261;0.130435;0.26087;0.0869565;0.5;0.590909;0.136364;0.136364;0.0909091;0.142857;0.809524;0.0952381;0;0.047619;1;0.0434783;0.0869565;0.521739;0.0869565;0.26087;0;0.0714286;0.428571;0.428571;0.0357143;0;0;1715.04;2188.92;0.0916836;54.6529;2.37621
7.7160494E-4;0;0;6.376904E-6;9;0.001842924;0;7.7160494E-4;6.3768984E-4;6.376904E-6;2.5507616E-5;0.9166667;0.027777778;0;0;0.027777778;36;0.4722222;0;0.027777778;0.3888889;0.027777778;0.9166667;0.055555556;0;0;0;0.030303031;33;0.5151515;0;0;0.36363637;0.030303031;0.969697;0.060606062;-98.0482;8.94953e-99;-2.72356;0.0018899;-86.0656;8.59805e-87;-2.60805;0.00246576;0.918919;0.27027;0.27027;0.216216;0.216216;0.805556;0.472222;0.111111;0.194444;0.194444;0.628571;0.457143;0.285714;0.142857;0.0857143;0.352941;0.617647;0.176471;0.147059;0.0294118;1;0.0263158;0.0789474;0.710526;0.131579;0.0263158;0.0263158;0;0.771429;0.114286;0.0571429;0.0285714;0;1874.89;2470.36;0.13767;92.0781;2.55773
0;0;0;0;16;0.0019929854;0;0;0.0028698985;1.9929861E-5;1.9929861E-5;1.1428572;0;0;0;0;28;0.60714287;0;0;0.32142857;0.035714287;0.96428573;0.035714287;0;0;0;0;32;0.5625;0;0;0.375;0.03125;0.90625;0.03125;-65.2977;5.03849e-66;-2.33206;0.00465521;-55.8091;1.55203e-56;-1.74403;0.0180288;0.965517;0.344828;0.137931;0.275862;0.206897;0.892857;0.285714;0.464286;0.107143;0.107143;0.592593;0.481481;0.259259;0.148148;0.0740741;0.269231;0.692308;0.0769231;0.0769231;0.115385;0;0;0;0.821429;0.107143;0.0714286;0;0.125;0.71875;0.125;0.03125;0;0;1605.11;2330.79;62.1662;65.3222;2.33293
0;0;0;0.0022675737;4;0.01755763;0;0;0.033953585;1.7146116E-5;0;1.0952381;0;0;0;0.04761905;21;0.52380955;0;0;0.3809524;0.04761905;0.9047619;0;0;0;0;0;23;0.39130434;0;0;0.5652174;0.04347826;0.95652175;0;-65.6519;2.22895e-66;-3.12628;0.000747686;-47.4647;3.43005e-48;-2.06368;0.00863609;0.909091;0.318182;0.181818;0.318182;0.136364;0.666667;0.571429;0.142857;0.0952381;0.142857;0.25;0.75;0.1;0;0.1;0;0.947368;0;0;0;0;0;0.130435;0.434783;0.26087;0.130435;0.0434783;0.0869565;0.434783;0.347826;0.0869565;0.0434783;0;2151.95;2493.78;0.440191;59.6168;2.83889
0;0;0;0;0;0.033057854;0;0.008264463;0.07438015;0;0;1;0;0;0;0;11;0.36363637;0;0.09090909;0.36363637;0.09090909;1;0.09090909;0;0;0;0;11;0.18181819;0;0;0.6363636;0.09090909;1;0.09090909;-32.552;2.80543e-33;-2.95927;0.00109832;-26.3213;4.772e-27;-2.39285;0.0040472;0.916667;0.333333;0.333333;0;0.25;0.636364;0.545455;0.181818;0.0909091;0.0909091;0.2;0.8;0;0.1;0;0;0.888889;0;0;0;0;0;0.0909091;0.636364;0.0909091;0.0909091;0.0909091;0;0.636364;0.272727;0;0.0909091;0;937.182;1716.72;49.5076;23.1514;2.10467
0;0;0;0.0041722944;25;7.351272E-4;0;0;0.00244449;1.5898095E-5;6.359238E-5;1.1515151;0;0;0;0.09090909;33;0.3939394;0;0;0.42424244;0.030303031;0.93939394;0.060606062;0;0;0;0.02631579;38;0.42105263;0;0;0.47368422;0.02631579;0.84210527;0.05263158;-103.338;4.59198e-104;-3.13145;0.000738832;-98.9822;1.04184e-99;-2.60479;0.00248431;0.882353;0.382353;0.117647;0.264706;0.205882;0.727273;0.424242;0.242424;0.151515;0.151515;0.5;0.53125;0.28125;0.125;0.03125;0.0967742;0.870968;0;0.0645161;0.0322581;1;0.027027;0;0.72973;0.162162;0.027027;0.0540541;0.0263158;0.710526;0.131579;0.0789474;0.0263158;0;2015.09;2328.6;0.0672989;81.3819;2.46612
0;0;0;0;1;0.00425331;0;0;0.0047844844;3.905703E-6;3.905703E-6;1.0454545;0;0;0;0;22;0.5;0;0;0.4090909;0.045454547;0.95454544;0.045454547;0;0;0;0;23;0.4347826;0;0;0.47826087;0.04347826;0.95652175;0.04347826;-50.1201;7.58403e-51;-2.27819;0.00527004;-49.4645;3.43163e-50;-2.15063;0.00706919;0.956522;0.217391;0.217391;0.304348;0.217391;0.863636;0.272727;0.181818;0.181818;0.318182;0.619048;0.380952;0.142857;0.190476;0.238095;0.4;0.55;0;0.2;0.2;0;0;0;0.863636;0.0909091;0.0454545;0;0;0.826087;0.130435;0.0434783;0;0;1681.23;2051.17;32.8751;47.9608;2.18004
0;0;0;0;4;0.042077586;1.0519394E-4;0;0.0556476;1.0519394E-4;1.0519394E-4;1.1538461;0;0;0;0;13;0.53846157;0.07692308;0;0.23076923;0.07692308;1;0.07692308;0;0;0;0;15;0.33333334;0.06666667;0;0.46666667;0.06666667;0.93333334;0.06666667;-33.9351;1.16118e-34;-2.61039;0.00245249;-32.6864;2.05873e-33;-2.17909;0.00662074;0.928571;0.357143;0.285714;0;0.285714;0.846154;0.384615;0.230769;0.230769;0.0769231;0.583333;0.5;0.25;0.0833333;0.0833333;0.181818;0.727273;0.0909091;0;0.0909091;0;0;0.0769231;0.769231;0;0.153846;0;0.0666667;0.666667;0.266667;0;0;0;933.615;1729.54;4.36532;21.584;1.66031
0;0;0;0;4;0.008264463;2.0661151E-5;0;0.011900824;0.0029752066;0.0013223143;1.1;0;0;0;0;20;0.5;0.05;0;0.3;0.1;0.9;0.1;0;0;0;0;22;0.4090909;0.045454547;0;0.4090909;0.045454547;0.90909094;0.13636364;-52.6469;2.25476e-53;-2.63234;0.00233161;-42.6421;2.27982e-43;-1.93828;0.0115272;0.952381;0.47619;0.0952381;0.047619;0.333333;0.8;0.35;0.3;0.2;0.1;0.473684;0.473684;0.368421;0.0526316;0.0526316;0.0555556;0.888889;0;0.0555556;0;0;0;0.05;0.75;0.1;0.1;0;0.0454545;0.681818;0.227273;0.0454545;0;0;1014.5;2113.69;8.95929;40.9258;2.04629
0;0;0;0;0;0.039999995;0;0;0.040000007;0;0;1;0;0;0;0;10;0.3;0;0;0.6;0.1;1;0;0;0;0;0;10;0.5;0;0;0.4;0.1;1;0;-23.1145;7.68245e-24;-2.31145;0.00488146;-21.7772;1.67032e-22;-2.17772;0.00664171;0.909091;0.181818;0.181818;0.272727;0.272727;0.8;0.2;0.1;0;0.6;0.777778;0.222222;0.111111;0.222222;0.333333;0.5;0.375;0;0;0.5;0;0;0;1;0;0;0;0;1;0;0;0;0;1517.5;1751.83;37.5737;20.8747;2.08747
0;0;0;0;36;1.4172369E-4;0;0;0;1.5747039E-5;6.2988154E-5;1.1666666;0;0;0;0;36;0.5833333;0;0;0.33333334;0.027777778;0.7777778;0.055555556;0;0;0;0;42;0.5952381;0;0;0.33333334;0.023809524;0.78571427;0.04761905;-84.5805;2.62724e-85;-2.34946;0.00447241;-87.0036;9.91745e-88;-2.07151;0.00848175;0.972973;0.459459;0.135135;0.027027;0.351351;0.861111;0.388889;0.194444;0.305556;0.0833333;0.628571;0.428571;0.285714;0.114286;0.142857;0.205882;0.764706;0.0294118;0.0882353;0.0882353;0;0;0;0.972222;0;0.0277778;0;0.119048;0.833333;0.047619;0;0;0;1077.78;2151.53;119.186;82.1071;2.28075
0;0;0;0;1;0.058979586;0;0;0.0613152;2.2675735E-5;0;0.93333334;0;0;0;0;15;0.4;0;0;0.53333336;0.06666667;1;0;0;0;0;0;14;0.64285713;0;0;0.2857143;0.071428575;1;0;-31.6638;2.1687e-32;-2.11092;0.00774604;-29.4977;3.17907e-30;-2.10698;0.00781666;0.9375;0.0625;0.4375;0.3125;0.125;0.933333;0.266667;0.333333;0.2;0.133333;0.857143;0.357143;0.285714;0.214286;0.0714286;0.153846;0.769231;0.0769231;0;0.0769231;0;0;0.0666667;0.733333;0.133333;0.0666667;0;0;0.785714;0.142857;0.0714286;0;0;1818;1858.99;330.872;39.5833;2.63888
0;0;0;0;1;0.0062326863;0;0.0027700833;0.001231147;8.5496395E-6;3.4198558E-5;0.94736844;0;0;0;0;19;0.42105263;0;0.05263158;0.36842105;0.05263158;0.84210527;0.10526316;0;0;0;0;18;0.5;0;0;0.33333334;0.055555556;0.8333333;0.11111111;-53.3494;4.47301e-54;-2.80786;0.00155646;-47.1352;7.32487e-48;-2.61862;0.00240646;0.9;0.35;0.15;0.2;0.25;0.789474;0.421053;0.157895;0.263158;0.105263;0.555556;0.5;0.222222;0.0555556;0.166667;0.235294;0.705882;0.0588235;0.176471;0;1;0.0526316;0;0.736842;0.157895;0;0.0526316;0;0.777778;0.0555556;0.0555556;0.0555556;0;1971.32;2641.71;0.166577;52.5327;2.76488
0.0013717421;0;0;0;1;0.028735561;0;0.0013717421;0.04091688;2.0292075E-6;8.11683E-6;0.962963;0.037037037;0;0;0;27;0.5925926;0;0.037037037;0.25925925;0.037037037;0.8888889;0.074074075;0;0;0;0;26;0.42307693;0;0;0.46153846;0.03846154;0.84615386;0.07692308;-55.6825;2.0773e-56;-2.06231;0.00866334;-44.8072;1.55883e-45;-1.72335;0.018908;0.964286;0.285714;0.25;0.142857;0.285714;0.925926;0.37037;0.222222;0.185185;0.185185;0.653846;0.384615;0.192308;0.269231;0.115385;0.32;0.64;0;0.12;0.2;0;0;0;0.777778;0.222222;0;0;0.115385;0.807692;0;0.0769231;0;0;1547;2033.93;212.83;63.8749;2.36574
0;0;0;0;1;0.0028698952;0;0;0.0012755111;3.1887778E-4;0;0.875;0;0;0;0;8;0.625;0;0;0.25;0.125;1;0;0;0;0;0;7;0.5714286;0;0;0.2857143;0.14285715;1;0;-16.8322;1.47163e-17;-2.10403;0.00787;-16.7188;1.91073e-17;-2.3884;0.00408884;0.888889;0.333333;0.222222;0.111111;0.222222;0.875;0.25;0.5;0.125;0;0.714286;0.428571;0.142857;0.285714;0;0.333333;0.5;0.166667;0.166667;0;0;0;0;0.75;0.25;0;0;0;0.857143;0;0.142857;0;0;1667.25;2046.11;383.46;20.933;2.61663
0;0;0;0;4;1.6311088E-6;0;0.0013717421;0.0021138843;6.5243403E-6;2.6097361E-5;1.074074;0;0;0;0;27;0.5185185;0;0.037037037;0.33333334;0.037037037;0.8148148;0.074074075;0;0;0;0;29;0.51724136;0;0;0.37931034;0.03448276;0.8965517;0.06896552;-70.9473;1.12902e-71;-2.62768;0.0023568;-69.3804;4.16486e-70;-2.39243;0.00405109;0.928571;0.392857;0.0714286;0.214286;0.285714;0.888889;0.407407;0.259259;0.111111;0.185185;0.615385;0.461538;0.192308;0.230769;0.0769231;0.28;0.68;0.08;0.16;0.04;1;0.037037;0;0.740741;0.148148;0.0740741;0;0.0344828;0.689655;0.172414;0.0689655;0;0;2006.67;2242.4;0.210047;69.5779;2.57696
0;0;0;0;1;0.001275509;0;0;0.0012755111;0;0;0.875;0;0;0;0;8;0.75;0;0;0.25;0;1;0;0;0;0;0;7;0.71428573;0;0;0.2857143;0;1;0;-34.5331;2.93022e-35;-4.31664;4.8235e-05;-26.5735;2.66993e-27;-3.79621;0.000159877;0.777778;0.444444;0.333333;0.111111;0;0.375;0.75;0.125;0;0;0;0.857143;0;0;0;0.28;0;0;0;0;1;0.125;0;0.625;0.25;0;0;0;0.714286;0;0.142857;0;0;1240.5;5607.19;0.109822;22.4548;2.80685
0;0;0;0;4;9.7005785E-4;0;0;5.988612E-4;4.9492673E-6;1.979707E-5;0.9354839;0;0;0;0;31;0.5483871;0;0;0.3548387;0.032258064;0.9354839;0.06451613;0;0;0;0;29;0.51724136;0;0;0.37931034;0.03448276;0.86206895;0.06896552;-60.4871;3.25762e-61;-1.9512;0.0111893;-52.8644;1.36647e-53;-1.82291;0.0150345;0.96875;0.3125;0.1875;0.21875;0.25;0.903226;0.419355;0.16129;0.0967742;0.290323;0.633333;0.466667;0.233333;0.0666667;0.2;0.448276;0.517241;0.0689655;0.206897;0.172414;0;0;0;0.83871;0.129032;0.0322581;0;0;0.896552;0.0689655;0.0344828;0;0;1777.52;2247.64;79.9608;75.9485;2.44995
0;0;0;0;0;0.0625;0;0;0.0625;0;0;1;0;0;0;0;8;0.5;0;0;0.375;0.125;1;0;0;0;0;0;8;0.75;0;0;0.125;0.125;1;0;-26.4045;3.94003e-27;-3.30056;0.000500539;-27.1543;7.00971e-28;-3.39429;0.000403378;0.888889;0.444444;0.333333;0;0.111111;0.5;0.75;0;0.125;0;0.142857;0.714286;0.142857;0;0;0;0.833333;0;0;0;0;0;0;0.75;0.125;0;0.125;0;0.75;0.125;0;0.125;0;866.125;1167.05;223.539;25.4112;3.17639
0;0;0;0;1;0.0067029195;0;0;0.0071902475;8.5496395E-6;0;0.94736844;0;0;0;0;19;0.47368422;0;0;0.47368422;0.05263158;1;0;0;0;0;0;18;0.5555556;0;0;0.3888889;0.055555556;0.9444444;0;-61.9476;1.12824e-62;-3.2604;0.000549035;-46.9453;1.13423e-47;-2.60807;0.00246563;0.9;0.4;0.15;0.2;0.2;0.578947;0.631579;0.105263;0.105263;0.105263;0.333333;0.722222;0.0555556;0.111111;0.0555556;0.176471;0.764706;0;0.117647;0.0588235;1;0.0526316;0;0.736842;0.157895;0.0526316;0;0.0526316;0.736842;0.105263;0.0526316;0;0;1453.21;2264.15;0.259421;44.6944;2.35234
0;0;0;0;1;0.008372847;0;0;0.0096116895;1.06796515E-5;1.06796515E-5;1.0588236;0;0;0;0;17;0.64705884;0;0;0.23529412;0.05882353;0.9411765;0.05882353;0;0;0;0;18;0.5555556;0;0;0.33333334;0.055555556;1;0.055555556;-57.6614;2.18072e-58;-3.39185;0.000405651;-50.599;2.51768e-51;-2.81106;0.00154506;0.833333;0.555556;0;0.111111;0.277778;0.588235;0.470588;0.176471;0.117647;0.176471;0.4375;0.5;0.1875;0.125;0.125;0.2;0.733333;0.0666667;0;0.133333;2;0.117647;0;0.823529;0;0.0588235;0;0;0.777778;0.111111;0;0;0;876.059;1793.5;0.0452362;31.5529;1.85606
0;0;0;0;0;0.017777784;0;0;0.017777784;0;0;1;0;0;0;0;15;0.4;0;0;0.53333336;0.06666667;0.8666667;0;0;0;0;0;15;0.53333336;0;0;0.4;0.06666667;0.8666667;0;-40.6657;2.15924e-41;-2.71105;0.00194515;-39.8047;1.56783e-40;-2.65365;0.00222;0.9375;0.1875;0.3125;0.3125;0.125;0.866667;0.266667;0.466667;0.2;0;0.428571;0.5;0.357143;0.0714286;0;0;0.923077;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2074.27;2000.77;120.62;42.9306;2.86204
0;0;0;0;4;0.0013888315;0;0;8.4016094E-4;1.7146116E-5;1.7146116E-5;0.9130435;0;0;0;0;23;0.6086956;0;0;0.3043478;0.04347826;0.95652175;0.04347826;0;0;0;0;21;0.5714286;0;0;0.33333334;0.04761905;1;0.04761905;-76.7841;1.64399e-77;-3.33844;0.000458734;-61.473;3.36512e-62;-2.92729;0.00118226;0.833333;0.416667;0.125;0.166667;0.25;0.652174;0.521739;0.173913;0.0869565;0.173913;0.409091;0.636364;0.0454545;0.136364;0.136364;0.190476;0.761905;0.047619;0;0.142857;3;0.130435;0.0434783;0.652174;0.173913;0;0;0.047619;0.714286;0;0.0952381;0;0;1677.39;2001.33;0.0800078;47.0423;2.04532
0;0;0;0;4;0.00390625;0;0;0.0028698985;7.9719444E-5;0;1.1428572;0;0;0;0;14;0.5;0;0;0.42857143;0.071428575;1;0;0;0;0;0;16;0.5625;0;0;0.375;0.0625;1;0;-28.1843;6.54184e-29;-2.01316;0.00970143;-32.4893;3.24116e-33;-2.03058;0.00932006;0.933333;0.333333;0.333333;0.133333;0.133333;0.928571;0.285714;0.285714;0.285714;0.0714286;0.615385;0.461538;0.153846;0.0769231;0.230769;0.25;0.666667;0;0;0.25;0;0;0;0.5;0.285714;0.214286;0;0.0625;0.4375;0.375;0.125;0;0;1091.29;1751.04;217.668;33.1496;2.36783
0;0;0;0;1;0.0012755111;3.1887778E-4;0;0.0051020402;3.1887778E-4;0;0.875;0;0;0;0;8;0.25;0.125;0;0.5;0.125;1;0;0;0;0;0;7;0.2857143;0.14285715;0;0.42857143;0.14285715;1;0;-17.3326;4.64943e-18;-2.16657;0.00681436;-17.4479;3.56533e-18;-2.49256;0.00321694;0.888889;0.333333;0.111111;0.222222;0.222222;0.875;0.5;0.125;0.25;0;0.571429;0.285714;0.285714;0.285714;0;0;0.833333;0;0;0;0;0;0;0.625;0.375;0;0;0.142857;0.714286;0;0.142857;0;0;2130.25;2242.61;127.527;21.6417;2.70521
0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;0.44444445;0;0;0.44444445;0.11111111;1;0;0;0;0;0;9;0.44444445;0;0;0.44444445;0.11111111;1;0;-33.148;7.11214e-34;-3.68311;0.000207438;-27.8391;1.44844e-28;-3.09323;0.000806801;0.7;0.5;0;0.2;0.2;0.444444;0.777778;0;0;0.111111;0.375;0.5;0.375;0;0;0.285714;0.571429;0;0.285714;0;2;0.222222;0;0.777778;0;0;0;0;0.777778;0;0;0;0;915.556;1699.16;0.0161981;10.8172;1.20191
0;0;0;0;1;0.026406258;0;0;0.027777774;1.736114E-5;0;1.0666667;0;0;0;0;15;0.6;0;0;0.33333334;0.06666667;0.93333334;0;0;0;0;0;16;0.4375;0;0;0.5;0.0625;1;0;-53.2194;6.03393e-54;-3.54796;0.000283165;-41.2391;5.76634e-42;-2.57744;0.0026458;0.8125;0.3125;0.25;0.25;0.125;0.533333;0.466667;0.266667;0.0666667;0.133333;0.214286;0.714286;0.0714286;0.142857;0;0.0769231;0.846154;0;0.0769231;0;2;0.133333;0;0.8;0;0.0666667;0;0;0.75;0.125;0;0;0;1343.6;1987.19;0.0473253;27.889;1.85927
0;0;0;0;4;1.5703449E-4;1.00501864E-4;0;0.0036180688;2.5125466E-5;0.0033228435;0.9047619;0;0;0;0;21;0.3809524;0.0952381;0;0.42857143;0.04761905;1;0.04761905;0;0;0;0;19;0.36842105;0.10526316;0;0.36842105;0.05263158;0.94736844;0.10526316;-83.0856;8.21107e-84;-3.95646;0.000110546;-56.8728;1.34029e-57;-2.99331;0.00101553;0.818182;0.454545;0.0909091;0.181818;0.227273;0.428571;0.714286;0;0;0.238095;0.2;0.75;0.05;0;0.15;0.105263;0.842105;0;0;0.105263;3;0.142857;0;0.619048;0.190476;0.047619;0;0;0.65;0.1;0.1;0;0;1242.14;1913.07;0.0919615;35.8365;1.7065
0;0;0;0;1;0.013313615;0;0;0.011875406;4.109138E-5;0;1.0833334;0;0;0;0;12;0.5;0;0;0.41666666;0.083333336;1;0;0;0;0;0;13;0.61538464;0;0;0.30769232;0.07692308;0.9230769;0;-22.806;1.56315e-23;-1.9005;0.0125748;-22.6123;2.44174e-23;-1.73941;0.0182218;0.923077;0.384615;0.230769;0.0769231;0.230769;0.916667;0.416667;0.166667;0.166667;0.166667;0.818182;0.272727;0.272727;0.272727;0.0909091;0.3;0.6;0.1;0;0.2;0;0;0;1;0;0;0;0.0769231;0.923077;0;0;0;0;937.583;1821.32;71.8448;25.6086;2.13405
0;0;0;0;49;0.0027221171;1.02919534E-4;0;0.0052509997;1.02919534E-4;0;1.3043479;0;0;0;0;23;0.65217394;0.04347826;0;0.26086956;0.04347826;0.95652175;0;0;0;0;0;30;0.6;0.033333335;0;0.33333334;0.033333335;0.8666667;0;-83.7002;1.99434e-84;-3.63914;0.000229541;-72.8769;1.3277e-73;-2.42923;0.00372195;0.833333;0.458333;0.125;0.166667;0.208333;0.608696;0.565217;0.217391;0.0869565;0.0869565;0.272727;0.772727;0.136364;0.0454545;0;0.047619;0.904762;0;0.047619;0;3;0.130435;0;0.652174;0;0.217391;0;0;0.5;0.4;0;0;0;1129.91;1996.67;0.0509272;48.3896;2.10389
