1-loria	2-loria	3-loria	4-loria	5-loria	6-loria	7-loria	8-loria	9-loria	10-loria	11-loria	12-loria	13-loria	14-loria	15-loria	16-loria	17-loria	18-loria	19-loria	20-loria	21-loria	22-loria	23-loria	24-loria	25-loria	26-loria	27-loria	28-loria	29-loria	30-loria	31-loria	32-loria	33-loria	34-loria	35-loria	36-loria	37-loria	38-loria	39-loria	40-loria	41-loria	42-loria	43-loria	44-loria	45-loria	46-loria	47-loria	48-loria	49-loria
0.732	0.548	0.5336	0.5504	0.39232	0.708	0.49552	0.49392	0.50192	0.3528	0.264	0.0774	0.0382	0.0302	0.0132	0.296	0.04572	0.04092	0.06132	0.02016	8.006674e-03	0.00227647	3.7493e-08	3.45096e-08	6.42308e-08	0.000105653	2.45182e-12	2.98211e-12	8.00899e-12	1.874559e-01	4.683630e-01	0.00282735	5.01405e-08	5.14985e-08	1.39875e-07	0	0	0	0	5.451711e-03	22	23	1.0454545455	1	1	0	0	0	0
0.711765	0.488235	0.511765	0.56	0.36	0.717647	0.517176	0.514824	0.526588	0.360941	0.241176	0.0724706	0.0148235	0.0207059	0.00535294	0.276471	0.0344706	0.0332941	0.0662353	0.0176471	7.158497e-03	0.00216856	4.51198e-08	6.21191e-08	1.62658e-07	0.000380385	1.69057e-10	2.22862e-10	4.20917e-10	2.929713e-01	3.367674e-01	0.002479	2.81716e-08	5.20267e-08	2.44068e-07	0	0	0	0	9.816000e-03	13	15	1.1538461539	1	1	0	0	0	0
0.816667	0.664667	0.681333	0.708	0.565667	0.791667	0.640667	0.622333	0.614	0.511	0.175	0.0140833	0.01075	0.01825	0.00416667	0.266667	0.034125	0.029125	0.051625	0.015375	7.980950e-03	0.00598078	6.61498e-07	4.99268e-07	6.51149e-07	0.00103134	2.35773e-09	1.79786e-09	1.86361e-09	3.144527e-01	3.481806e-01	0.00965012	1.1646e-06	2.02195e-06	4.01174e-06	0	0	0	0	7.846909e-03	20	22	1.1	1	1	0	0	0	0
0.75	0.627333	0.660667	0.714	0.595333	0.75	0.696667	0.66	0.643333	0.59	0.216667	0.0296667	0.023	0.038	0.009	0.291667	0.06025	0.05025	0.09025	0.02725	1.026233e-02	0.00515563	1.73421e-06	1.08348e-06	2.78072e-06	0.000259203	9.3748e-11	5.29043e-11	2.16257e-10	2.601817e-01	6.286516e-01	0.00449224	3.60478e-07	5.93034e-07	3.67277e-06	0	0	0	0	1.328887e-02	10	10	1	1	1	0	0	0	0
0.795455	0.612818	0.604636	0.614182	0.499273	0.754545	0.555455	0.554545	0.560909	0.438909	0.220455	0.0326818	0.0104091	0.0126818	0.00447727	0.295455	0.0307955	0.0303409	0.0426136	0.0176818	7.599019e-03	0.00288765	4.53554e-08	4.35191e-08	6.68783e-08	0.000817041	0	0	0	2.685253e-01	7.508996e-01	0.00447508	1.40602e-07	1.40853e-07	2.47639e-07	0	0	0	0	5.445267e-03	36	42	1.1666666667	1	1	0	0	0	0
0.68125	0.465	0.4775	0.5175	0.325	0.68125	0.5095	0.482	0.4695	0.386	0.175	0.0144375	0.0094375	0.0206875	0.0041875	0.25625	0.0380625	0.0305625	0.0643125	0.015375	3.960781e-03	0.00219315	5.07024e-08	4.1425e-08	6.05174e-08	7.25775e-05	1.27227e-12	9.46265e-13	1.2979e-12	8.350604e-02	3.317444e-01	0.00203521	1.91487e-08	3.44323e-08	1.14348e-07	0	0	0	0	6.059132e-03	15	14	0.9333333333	1	1	0	0	0	0
0.745	0.6104	0.5664	0.5314	0.4392	0.675	0.4864	0.4454	0.4354	0.3192	0.195	0.042	0.013	0.02	0.0038	0.265	0.0325	0.0315	0.0585	0.0141	7.546994e-03	0.00242186	6.96659e-08	2.16809e-08	2.55667e-08	0.000506067	3.30187e-10	4.10096e-10	7.00994e-10	3.141671e-02	3.328392e-02	0.00251066	7.27462e-08	2.55234e-08	3.9781e-08	0	0	0	0	6.661105e-03	19	18	0.9473684211	1	1	0	0	1	0.052632
0.835714	0.739714	0.754	0.783286	0.701429	0.825	0.709857	0.712	0.729143	0.623143	0.282143	0.0665357	0.0393929	0.0393929	0.00875	0.317857	0.0459286	0.0416429	0.0609286	0.0244286	8.796987e-03	0.00852654	1.49447e-06	1.53215e-06	3.17648e-06	0.000305041	8.76152e-11	6.44867e-11	1.52446e-10	3.567393e-01	3.279491e-01	0.0106907	1.85346e-06	2.52311e-06	6.44069e-06	0	0	0	0	9.073346e-03	27	26	0.962962963	1	1	0	0	0	0
0.666667	0.497778	0.497778	0.497778	0.328889	0.533333	0.307556	0.280889	0.320889	0.212444	0.233333	0.161333	0.0524444	0.0302222	0.00622222	0.233333	0.05	0.0366667	0.0966667	0.0126667	8.004500e-03	0.00088056	1.98915e-08	2.18174e-09	6.98955e-09	0.000440932	9.49426e-10	1.07015e-09	1.54831e-08	8.914141e-02	3.393621e-01	0.00237015	6.41259e-08	3.05138e-08	1.0636e-07	6.14158e-46	0	0	0	2.680093e-02	8	7	0.875	1	1	0	0	0	0
0.816129	0.708645	0.680258	0.657677	0.587871	0.719355	0.547677	0.521226	0.508323	0.436194	0.190323	0.0316129	0.0129032	0.0135484	0.0056129	0.26129	0.0291935	0.0253226	0.0417742	0.0144194	6.822527e-03	0.00166783	1.24476e-08	7.18747e-09	7.41103e-09	0.000538473	2.78982e-10	3.24237e-10	6.17875e-10	3.793319e-02	1.400419e-01	0.00236701	3.38123e-08	1.78418e-08	1.96805e-08	0	0	0	0	6.005768e-03	27	29	1.0740740741	1	1	0	0	1	0.037037
0.433333	0.171	0.193222	0.284333	0.0903333	0.411111	0.152889	0.159556	0.219556	0.107556	0.144444	0.0747778	0.00922222	0.0136667	0.00166667	0.211111	0.0342222	0.0253333	0.0875556	0.00933333	1.745375e-03	6.01403e-05	7.19207e-12	6.33455e-12	3.34786e-11	0.00185866	2.70487e-08	7.21647e-08	5.02191e-07	4.491304e-04	3.059578e-03	9.14525e-05	6.33405e-12	1.10721e-11	2.311e-10	0	0	0	0	2.381052e-02	8	7	0.875	1	0	0	0	1	0.125
0.864516	0.753032	0.765935	0.786581	0.704	0.806452	0.648516	0.634323	0.633032	0.537032	0.212903	0.0490645	0.0174516	0.0206774	0.00429032	0.270968	0.0328387	0.0321935	0.0502581	0.0147742	7.751719e-03	0.00597563	5.3385e-07	3.54551e-07	4.5804e-07	0.000830234	1.02255e-09	1.19286e-09	1.67597e-09	3.450964e-01	4.780801e-01	0.0131381	3.02927e-06	3.97346e-06	7.0795e-06	0	0	0	0	6.629022e-03	31	29	0.935483871	1	1	0	0	0	0
0.48	0.2272	0.1912	0.2152	0.1344	0.43	0.162	0.138	0.18	0.0888	0.22	0.1455	0.0475	0.0275	0.0057	0.23	0.0458	0.0338	0.0878	0.0114	1.185641e-03	0.000188736	1.49886e-10	3.98632e-11	1.36991e-10	0.00050674	1.06699e-09	2.01391e-09	1.82283e-08	6.809509e-02	3.373214e-01	0.000247425	1.18829e-10	1.05458e-10	1.11631e-09	0	0	0	0	1.814721e-02	8	8	1	1	1	0	0	0	0
0.655	0.4318	0.4258	0.4568	0.3156	0.565	0.3247	0.3237	0.3497	0.2113	0.205	0.01355	0.00955	0.01855	0.0045	0.295	0.0424	0.0364	0.0619	0.017	4.386178e-03	0.000372568	2.53623e-10	1.4594e-10	5.07489e-10	0.000629973	6.36943e-10	4.86184e-10	8.52484e-10	7.024881e-03	4.636410e-02	0.00212243	2.6423e-08	2.84734e-08	7.05035e-08	0	0	0	0	6.619556e-03	19	18	0.9473684211	1	1	1	0.055556	1	0.052632
0.68	0.4408	0.4408	0.4728	0.2584	0.67	0.478	0.446	0.426	0.3076	0.205	0.0468	0.0178	0.0188	0.00615	0.27	0.03775	0.03175	0.05725	0.015	6.612788e-03	0.00173572	2.07797e-08	1.19749e-08	1.47119e-08	0.000475107	2.73217e-10	3.42322e-10	1.04772e-09	6.227692e-03	7.691209e-03	0.00740556	6.93736e-07	1.03974e-06	2.60218e-06	0	0	0	0	7.738176e-03	17	18	1.0588235294	1	1	2	0.111111	2	0.117647
0.594118	0.362588	0.332	0.320235	0.232235	0.517647	0.265647	0.228	0.216235	0.144235	0.282353	0.120353	0.0668235	0.0374118	0.0127647	0.282353	0.0615882	0.0368824	0.0651176	0.0195882	4.958391e-03	0.000356382	2.45803e-10	8.53078e-11	7.87107e-11	3.51618e-05	2.51235e-13	7.71114e-14	1.46531e-13	1.663613e-03	2.112769e-01	0.00286521	9.30722e-08	4.14936e-08	5.5771e-08	0	0	0	0	5.859381e-03	15	15	1	1	1	2	0.133333	0	0
0.66087	0.446957	0.448696	0.467826	0.310609	0.595652	0.338783	0.337043	0.345739	0.201739	0.213043	0.0137826	0.0303043	0.0642174	0.00830435	0.308696	0.0544348	0.0570435	0.0805217	0.0393043	4.985847e-03	0.00058306	7.03283e-10	6.3639e-10	1.06049e-09	0.000785686	1.5604e-09	8.72601e-10	1.30939e-09	6.107696e-04	3.409579e-03	0.00453	1.63489e-07	2.54877e-07	5.9235e-07	0	0	0	0	5.787871e-03	23	21	0.9130434783	1	1	2	0.095238	3	0.130435
0.561111	0.220667	0.214	0.248444	0.125111	0.538889	0.199333	0.197111	0.208222	0.121778	0.155556	0.00988889	0.00544444	0.016	0.00355556	0.25	0.0287778	0.0276667	0.0576667	0.015	3.091594e-03	0.000450105	3.75617e-10	3.14359e-10	6.83939e-10	0.000151248	9.90768e-12	6.77553e-12	6.67959e-12	1.850500e-03	2.346808e-01	0.000817737	1.03771e-09	1.87926e-09	8.59265e-09	0	0	0	0	5.582275e-03	14	16	1.1428571429	1	1	1	0.0625	0	0
0.755556	0.733333	0.711111	0.711111	0.688889	0.666667	0.604444	0.533333	0.488889	0.462222	0.3	0.106667	0.06	0.106667	0.0213333	0.344444	0.107111	0.102667	0.142667	0.0413333	7.986893e-03	0.00291214	8.57899e-07	2.62144e-07	4.5015e-07	8.7481e-05	2.3348e-11	2.45768e-11	1.81479e-10	2.533204e-01	2.921325e-01	0.0090613	3.4366e-06	4.57939e-06	2.57444e-05	1.41306e-18	0	0	0	3.013729e-02	8	7	0.875	1	1	0	0	0	0
0.563636	0.323636	0.323636	0.378182	0.205091	0.463636	0.221818	0.236364	0.285455	0.138545	0.236364	0.105273	0.0161818	0.0252727	0.00381818	0.272727	0.0421818	0.0403636	0.0894545	0.0141818	1.020727e-02	0.000386464	9.6841e-10	2.28223e-10	1.18268e-09	0.00173089	3.36573e-08	3.5499e-08	7.07054e-08	3.543032e-04	3.321703e-04	0.00625301	3.32434e-07	3.63681e-07	9.7657e-07	0	0	0	0	1.708633e-02	9	9	1	1	1	1	0.111111	2	0.222222
0.744444	0.528444	0.528444	0.561778	0.392	0.622222	0.321778	0.319556	0.330667	0.196889	0.155556	0.0102778	0.00583333	0.0158333	0.00327778	0.25	0.0353333	0.0286667	0.057	0.014	5.468175e-03	0.000887243	3.29782e-09	3.11367e-09	6.60327e-09	0.000233241	3.63343e-11	2.54048e-11	5.32616e-11	6.347867e-03	5.836060e-03	0.00235806	2.30633e-08	4.41641e-08	1.65001e-07	0	0	0	0	5.867308e-03	15	16	1.0666666667	1	1	0	0	2	0.133333
0.657143	0.418667	0.437714	0.46819	0.349333	0.461905	0.181238	0.16981	0.192667	0.104476	0.2	0.0180952	0.0142857	0.0228571	0.00509524	0.27619	0.0384286	0.0327143	0.0584286	0.0161429	6.182043e-03	8.85315e-05	2.15299e-12	1.8509e-12	3.25336e-12	0.000376326	1.29257e-10	9.53775e-11	1.47327e-10	1.638512e-03	2.687972e-03	0.00192489	9.54034e-09	2.00098e-08	5.09413e-08	0	0	0	0	6.376120e-03	21	19	0.9047619048	1	1	1	0.052632	2	0.095238
0.766667	0.644533	0.6712	0.725867	0.606933	0.733333	0.565333	0.562667	0.576	0.458667	0.173333	0.0759333	0.0106	0.0172667	0.00273333	0.226667	0.0274667	0.0261333	0.0621333	0.0112	6.088115e-03	0.00477696	6.79957e-07	7.49394e-07	1.97987e-06	0.00268521	7.06764e-08	9.72167e-08	2.0766e-07	1.393196e-01	2.906199e-01	0.00747001	6.54298e-07	1.51887e-06	1.06294e-05	0	0	0	0	8.084487e-03	12	13	1.0833333333	1	1	0	0	0	0
0.803125	0.648125	0.641875	0.660625	0.545875	0.75	0.5565	0.55525	0.5615	0.45	0.178125	0.0095625	0.0120625	0.0305	0.003375	0.26875	0.0293125	0.0343125	0.0518125	0.0179375	5.254481e-03	0.0023032	2.79585e-08	2.76353e-08	4.0788e-08	0.00101111	2.36761e-09	1.4793e-09	1.44584e-09	9.753230e-03	5.065381e-03	0.00597846	3.0617e-07	3.87481e-07	8.28652e-07	0	0	0	0	4.960857e-03	23	30	1.3043478261	1	1	1	0.033333	3	0.130435
0.633333	0.362667	0.396	0.449333	0.269333	0.616667	0.402667	0.366	0.349333	0.256	0.133333	0.0125	0.00666667	0.0133333	0.0025	0.241667	0.0425	0.0275	0.0725	0.014	6.995811e-03	0.000315093	6.93639e-10	5.77396e-10	7.86032e-10	0.000296184	1.67819e-10	5.25286e-11	1.33247e-10	1.508871e-01	3.566690e-01	0.000383808	7.14212e-10	1.08518e-09	2.45966e-09	0	0	0	0	1.532596e-02	9	10	1.1111111111	1	0	0	0	0	0
0.711111	0.559556	0.517333	0.495111	0.369333	0.666667	0.481333	0.445778	0.423556	0.280444	0.227778	0.107944	0.0535	0.0201667	0.00761111	0.261111	0.054	0.0306667	0.0573333	0.0143333	3.121125e-03	0.00151611	1.83676e-08	6.19907e-09	5.31349e-09	0.00026157	5.12467e-11	3.42569e-11	6.07799e-11	2.488896e-02	3.505029e-03	0.00435518	2.62544e-07	1.25029e-07	1.571e-07	0	0	0	0	6.783025e-03	16	16	1	1	1	1	0.0625	2	0.125
0.843478	0.728348	0.719652	0.719652	0.633739	0.721739	0.506783	0.478957	0.470261	0.352696	0.2	0.0530435	0.0104348	0.0147826	0.00369565	0.26087	0.0283913	0.0275217	0.051	0.014	7.782745e-03	0.00162927	1.5345e-08	6.39258e-09	6.70355e-09	0.00121541	4.00209e-09	4.09451e-09	5.50106e-09	2.115020e-01	1.738342e-01	0.00356641	1.04964e-07	5.82899e-08	7.68186e-08	0	0	0	0	1.003289e-02	17	21	1.2352941177	1	1	0	0	0	0
0.720833	0.504833	0.5215	0.548167	0.394833	0.7125	0.494167	0.484167	0.501667	0.331667	0.170833	0.0307917	0.00829167	0.0182917	0.00220833	0.254167	0.0264167	0.0255833	0.0489167	0.0130833	6.073571e-03	0.00295343	8.62922e-08	4.98354e-08	7.71502e-08	0.00153331	1.36583e-08	1.03604e-08	1.77026e-08	5.580868e-02	9.727274e-02	0.00754874	5.03488e-07	9.67065e-07	2.2479e-06	0	0	0	0	6.747431e-03	21	22	1.0476190476	1	1	1	0.045455	1	0.047619
0.672727	0.468364	0.486545	0.544727	0.404364	0.554545	0.3	0.305455	0.349091	0.215273	0.109091	0.0113636	0.00409091	0.0213636	0.00136364	0.227273	0.0321818	0.0303636	0.0812727	0.012	4.367311e-03	0.000364626	8.1334e-10	3.99418e-10	2.43986e-09	0.00847793	3.95493e-06	2.01258e-06	1.86479e-06	8.851572e-02	9.703466e-02	0.00151185	1.45599e-08	3.01129e-08	3.08932e-07	0	0	0	0	1.508601e-02	10	9	0.9	1	1	0	0	0	0
0.868966	0.808	0.781793	0.768	0.721931	0.834483	0.739034	0.716966	0.710069	0.653241	0.22069	0.0461379	0.0123448	0.0157931	0.00493103	0.27931	0.0301724	0.0294828	0.0487931	0.0166552	1.008583e-02	0.00915478	1.96421e-06	1.00008e-06	9.67083e-07	0.000633334	4.73865e-10	4.82355e-10	5.9956e-10	3.311561e-01	3.036673e-01	0.0152029	6.2734e-06	4.2007e-06	5.18313e-06	0	0	0	0	7.030178e-03	22	27	1.2272727273	1	1	0	0	0	0
0.674286	0.398971	0.387543	0.393257	0.241029	0.605714	0.307829	0.300971	0.311257	0.187943	0.251429	0.0466857	0.0215429	0.0358286	0.008	0.294286	0.0347429	0.0393143	0.0553143	0.0222286	4.430606e-03	0.000598176	4.7916e-10	3.02121e-10	4.036e-10	0.000166923	0	0	0	1.150774e-02	3.039256e-02	0.00218967	1.36276e-08	1.31655e-08	1.94645e-08	0	0	0	0	3.679387e-03	34	33	0.9705882353	1	1	2	0.060606	2	0.058824
0.647368	0.374737	0.368421	0.401053	0.243579	0.589474	0.312947	0.310842	0.325579	0.228316	0.178947	0.0607895	0.00921053	0.0144737	0.00247368	0.236842	0.0250526	0.024	0.0534737	0.0123158	2.758408e-03	0.000483062	4.27215e-10	3.10625e-10	5.92096e-10	0.000280138	5.91756e-11	7.69618e-11	1.37465e-10	9.856374e-03	2.005564e-01	0.000661507	5.29021e-10	7.64025e-10	2.67218e-09	0	0	0	0	4.130434e-03	18	17	0.9444444444	1	1	0	0	0	0
0.73913	0.578435	0.58713	0.614957	0.506783	0.665217	0.469739	0.460174	0.475826	0.365739	0.182609	0.0515217	0.00891304	0.0132609	0.003	0.243478	0.0246087	0.0237391	0.0472174	0.0127826	2.379656e-03	0.00100632	3.74791e-09	2.34862e-09	4.71187e-09	0.000496443	2.72725e-10	3.37378e-10	5.47988e-10	3.250836e-03	6.233912e-04	0.00465123	2.33108e-07	2.20656e-07	5.6295e-07	0	0	0	0	5.650124e-03	18	21	1.1666666667	1	1	2	0.095238	3	0.166667
0.678261	0.479652	0.461391	0.471826	0.363478	0.647826	0.427739	0.417304	0.435565	0.316261	0.156522	0.00917391	0.00569565	0.0135217	0.00278261	0.247826	0.0306522	0.0254348	0.0476087	0.0133043	6.440688e-03	0.000522756	5.06857e-10	3.05643e-10	4.39216e-10	0.000370331	1.1321e-10	8.6198e-11	1.42736e-10	1.261596e-01	2.744220e-01	0.00089941	1.56404e-09	1.79668e-09	3.79405e-09	0	0	0	0	6.676693e-03	24	21	0.875	1	1	0	0	0	0
0.6625	0.4825	0.45	0.44	0.338	0.6125	0.428625	0.389875	0.377375	0.314875	0.19375	0.01325	0.00825	0.0195	0.00475	0.3	0.046875	0.039375	0.073125	0.022125	5.536786e-03	0.000734873	3.06558e-09	1.79604e-09	2.99432e-09	0.0017378	1.74653e-08	1.2665e-08	2.32801e-08	2.057964e-02	2.592301e-02	0.00161335	9.61303e-09	1.89413e-08	6.53647e-08	0	0	0	0	8.510758e-03	14	14	1	0	1	1	0.071429	1	0.071429
0.675	0.497	0.497	0.497	0.374	0.575	0.356	0.316	0.291	0.188	0.1875	0.0730625	0.0118125	0.0180625	0.0035	0.23125	0.0278125	0.0265625	0.0603125	0.012	3.987703e-03	0.000524599	9.64867e-10	2.72003e-10	2.26417e-10	0.00134439	8.08622e-09	8.36796e-09	1.30312e-08	2.664635e-03	2.358871e-03	0.0130678	4.96155e-06	3.02542e-06	5.09372e-06	0	0	0	0	9.188253e-03	13	14	1.0769230769	1	1	2	0.142857	2	0.153846
0.77	0.6424	0.6044	0.5844	0.4856	0.72	0.5468	0.5148	0.4948	0.3804	0.28	0.0919	0.0429	0.0329	0.0115	0.3	0.0468	0.0408	0.0663	0.018	5.618987e-03	0.00449158	3.33234e-07	1.35019e-07	9.44258e-08	0.000200877	2.06503e-11	2.77243e-11	8.81501e-11	2.283243e-01	8.964267e-02	0.00726528	9.36457e-07	6.16629e-07	6.96519e-07	0	0	0	0	9.974556e-03	17	18	1.0588235294	1	1	0	0	0	0
0.763636	0.690182	0.672	0.672	0.601455	0.636364	0.472	0.413818	0.377455	0.314182	0.181818	0.102636	0.0135455	0.0226364	0.00281818	0.218182	0.0323636	0.0305455	0.0796364	0.0101818	5.597681e-03	0.00405958	9.67173e-07	1.52544e-07	1.49672e-07	0.00641907	1.71667e-06	1.8106e-06	3.60628e-06	2.959421e-01	6.301291e-01	0.00794675	1.97618e-06	9.16196e-07	1.95866e-06	0	0	0	0	1.650336e-02	8	9	1.125	1	1	0	0	0	0
0.529167	0.276708	0.237542	0.229208	0.120458	0.4625	0.181167	0.176167	0.197417	0.0913333	0.179167	0.036625	0.0124583	0.0132917	0.00329167	0.258333	0.0310833	0.0260833	0.0485833	0.0135	1.537043e-03	8.39608e-05	2.17391e-12	1.0898e-12	2.36732e-12	0.000533902	3.27098e-10	4.44345e-10	1.3597e-09	1.073088e-03	1.759222e-03	0.000462104	1.63541e-10	1.39237e-10	3.26441e-10	0	0	0	0	3.068695e-03	21	22	1.0476190476	0	1	2	0.090909	3	0.142857
0.619048	0.37181	0.335619	0.316571	0.207619	0.571429	0.288762	0.258286	0.239238	0.124952	0.190476	0.0565238	0.00985714	0.014619	0.00309524	0.257143	0.0287619	0.0278095	0.0535238	0.0131429	5.434586e-03	0.00102129	4.31842e-09	1.69879e-09	1.48402e-09	0.0019502	1.79885e-08	1.84482e-08	2.55681e-08	1.262887e-02	1.699415e-02	0.00484932	2.83558e-07	1.47238e-07	2.09483e-07	0	0	0	0	7.242289e-03	21	19	0.9047619048	1	1	2	0.105263	2	0.095238
0.689286	0.439143	0.426286	0.434857	0.324857	0.603571	0.314857	0.313429	0.323429	0.223429	0.185714	0.0114286	0.0142857	0.0353571	0.00507143	0.267857	0.0301786	0.0358929	0.0558929	0.0199286	5.108569e-03	0.000377512	1.39838e-10	1.2639e-10	2.25753e-10	0.000270017	4.85396e-11	2.97705e-11	2.89948e-11	1.867031e-02	2.284481e-01	0.000697983	6.42916e-10	7.34106e-10	1.55192e-09	0	0	0	0	5.145928e-03	24	26	1.0833333333	1	1	0	0	0	0
0.769231	0.624615	0.604615	0.598462	0.482462	0.707692	0.571269	0.539731	0.524346	0.422269	0.219231	0.0382692	0.0159615	0.0213462	0.00492308	0.284615	0.0357308	0.0349615	0.0557308	0.0175385	7.283315e-03	0.00291721	8.18146e-08	4.40869e-08	5.63826e-08	0.000495006	2.44586e-10	2.8542e-10	4.19012e-10	5.484453e-02	8.031197e-02	0.0047057	1.69293e-07	2.27332e-07	4.30595e-07	0	0	0	0	6.745712e-03	23	24	1.0434782609	1	1	1	0.041667	1	0.043478
0.733333	0.692667	0.629333	0.596	0.558	0.65	0.513333	0.46	0.443333	0.370667	0.183333	0.09375	0.0120833	0.0204167	0.00208333	0.225	0.0301667	0.0285	0.0751667	0.011	3.996100e-03	0.00403992	9.42094e-07	1.34854e-07	1.28857e-07	0.00324449	1.83858e-07	1.92888e-07	3.47026e-07	1.554323e-01	4.100195e-01	0.0124429	1.09497e-05	3.03962e-06	5.50249e-06	0	0	0	0	1.255040e-02	9	10	1.1111111111	1	1	0	0	0	0
0.722222	0.536	0.516	0.529333	0.401333	0.677778	0.445778	0.443556	0.459111	0.310222	0.205556	0.0138333	0.00938889	0.0199444	0.00394444	0.311111	0.0415556	0.0404444	0.0715556	0.0206667	5.781747e-03	0.0023353	6.7126e-08	4.59939e-08	1.01921e-07	0.00223065	3.17832e-08	2.17355e-08	2.08227e-08	3.161855e-01	3.718353e-01	0.00418749	2.55078e-07	2.53742e-07	8.39081e-07	0	0	0	0	6.489404e-03	18	16	0.8888888889	1	1	0	0	0	0
0.7	0.469333	0.431	0.397667	0.268	0.625	0.3415	0.315667	0.320667	0.169167	0.245833	0.0426667	0.0185	0.0193333	0.006375	0.308333	0.0420417	0.0370417	0.0595417	0.0191667	5.908761e-03	0.000886556	2.55936e-09	1.25329e-09	1.25896e-09	0.000345675	8.87759e-11	1.11223e-10	2.3991e-10	1.889956e-02	6.435905e-02	0.00285204	4.20927e-08	3.40467e-08	3.93673e-08	0	0	0	0	7.453219e-03	19	22	1.1578947368	0	1	1	0.045455	1	0.052632
0.629167	0.3705	0.3705	0.3705	0.270833	0.55	0.294958	0.284958	0.302458	0.20425	0.1875	0.033625	0.00945833	0.0152917	0.003875	0.25	0.0257917	0.0249583	0.0474583	0.014	4.861302e-03	0.000257615	4.62882e-11	2.77993e-11	3.45911e-11	0.000126023	4.3017e-12	5.75216e-12	9.98865e-12	2.607514e-03	3.573787e-03	0.00207611	1.06764e-08	1.14145e-08	1.41999e-08	0	0	0	0	5.164565e-03	22	22	1	1	1	2	0.090909	2	0.090909
0.5375	0.289	0.339	0.4415	0.2185	0.55	0.35	0.345	0.38	0.255	0.15	0.019875	0.009875	0.032375	0.0045	0.25	0.061125	0.046125	0.109875	0.016875	2.032714e-03	0.00130675	1.14034e-07	4.43429e-08	3.32543e-07	0.000136601	4.21474e-11	1.62424e-11	1.07408e-10	1.215556e-01	3.553725e-02	0.00139955	7.52052e-09	7.21796e-08	2.29496e-06	7.61302e-37	0	0	0	3.352177e-02	7	6	0.8571428571	1	1	0	0	0	0
0.584615	0.268923	0.299692	0.348923	0.204923	0.569231	0.296	0.262154	0.271385	0.198154	0.169231	0.0138462	0.00769231	0.0215385	0.004	0.276923	0.0469231	0.0376923	0.0792308	0.0164615	7.178740e-03	0.00061152	2.09421e-09	1.35531e-09	2.42005e-09	0.00105747	5.46239e-09	3.24709e-09	8.58832e-09	2.052992e-01	3.985662e-01	0.000520625	5.15588e-10	8.05784e-10	4.73812e-09	0	0	0	0	1.715690e-02	14	11	0.7857142857	1	1	0	0	0	0
0.783333	0.601778	0.580667	0.569556	0.462889	0.680556	0.430111	0.407333	0.401778	0.278444	0.238889	0.045	0.0238889	0.0377778	0.0121667	0.297222	0.0373056	0.04175	0.0573056	0.0263611	8.025091e-03	0.00135339	5.29307e-09	3.43007e-09	3.59935e-09	0.000541632	3.51813e-10	0	3.65946e-10	5.937355e-01	4.459395e-01	0.00310849	5.74172e-08	3.98753e-08	4.80868e-08	0	0	0	0	6.117197e-03	37	34	0.9189189189	0	1	0	0	0	0
0.6	0.305667	0.307333	0.333167	0.179	0.5125	0.18225	0.17725	0.1985	0.0873333	0.270833	0.079125	0.0382917	0.0299583	0.018875	0.295833	0.0427917	0.0377917	0.0577917	0.0240417	6.684178e-03	0.000188788	2.38082e-11	1.7798e-11	5.30854e-11	0.000112023	3.02145e-12	3.707e-12	1.04835e-11	2.944974e-03	5.517313e-03	0.00118084	4.49157e-09	3.96413e-09	1.34545e-08	0	0	0	0	6.793037e-03	24	22	0.9166666667	1	1	2	0.090909	3	0.125
0.695833	0.478333	0.47	0.47	0.328333	0.620833	0.3665	0.339833	0.323167	0.1925	0.229167	0.0555833	0.0314167	0.03225	0.0174583	0.2875	0.0570417	0.047875	0.0595417	0.0270833	3.847398e-03	0.000722957	1.14349e-09	5.20148e-10	4.67936e-10	0.000402654	1.4031e-10	1.63348e-10	3.19442e-10	8.962772e-03	5.854196e-03	0.00544299	2.9957e-07	2.10755e-07	2.38982e-07	0	0	0	0	6.495788e-03	16	22	1.375	1	1	2	0.090909	2	0.125
0.757143	0.605143	0.588	0.608	0.496381	0.704762	0.481524	0.479619	0.489143	0.383238	0.185714	0.0561905	0.00952381	0.0142857	0.00342857	0.242857	0.0255238	0.0245714	0.0502857	0.0131429	3.951485e-03	0.00391783	2.43793e-07	1.78803e-07	2.84277e-07	0.000375101	1.27999e-10	1.32619e-10	1.8569e-10	1.136656e-01	3.199979e-02	0.00376205	1.54412e-07	1.3292e-07	4.45714e-07	0	0	0	0	4.664509e-03	18	19	1.0555555556	1	1	0	0	1	0.055556
0.755263	0.576947	0.552737	0.531684	0.414842	0.660526	0.416132	0.399816	0.398763	0.272237	0.215789	0.0379211	0.0121316	0.0147632	0.00518421	0.268421	0.0262368	0.0257105	0.0399211	0.0165	7.191395e-03	0.00088876	1.55467e-09	0	1.21309e-09	0.000220501	0	0	0	2.728184e-02	2.907475e-02	0.00339656	5.30171e-08	4.9769e-08	6.57258e-08	0	0	0	0	4.579072e-03	38	36	0.9473684211	1	1	2	0.055556	2	0.052632
