1-dfki-ef	2-dfki-ef	3-dfki-ef	4-dfki-ef	5-dfki-ef	6-dfki-ef	7-dfki-ef	8-dfki-ef	9-dfki-ef	10-dfki-ef	11-dfki-ef	12-dfki-ef	13-dfki-ef	14-dfki-ef	15-dfki-ef	16-dfki-ef	17-dfki-ef	18-dfki-ef	19-dfki-ef	20-dfki-ef	21-dfki-ef	22-dfki-ef	23-dfki-ef	24-dfki-ef	25-dfki-ef	26-dfki-ef	27-dfki-ef	28-dfki-ef	29-dfki-ef	30-dfki-ef	31-dfki-ef	32-dfki-ef	33-dfki-ef	34-dfki-ef	35-dfki-ef	36-dfki-ef	37-dfki-ef	38-dfki-ef	39-dfki-ef	40-dfki-ef	41-dfki-ef	42-dfki-ef	43-dfki-ef	44-dfki-ef	45-dfki-ef	46-dfki-ef	47-dfki-ef	48-dfki-ef	49-dfki-ef	50-dfki-ef	51-dfki-ef	52-dfki-ef	53-dfki-ef	54-dfki-ef	55-dfki-ef	56-dfki-ef	57-dfki-ef	58-dfki-ef	59-dfki-ef	60-dfki-ef	61-dfki-ef	62-dfki-ef	63-dfki-ef	64-dfki-ef	65-dfki-ef	66-dfki-ef	67-dfki-ef	68-dfki-ef	69-dfki-ef	70-dfki-ef	71-dfki-ef	72-dfki-ef	73-dfki-ef	74-dfki-ef	75-dfki-ef	76-dfki-ef	77-dfki-ef	78-dfki-ef	79-dfki-ef	80-dfki-ef	81-dfki-ef	82-dfki-ef	83-dfki-ef	84-dfki-ef	85-dfki-ef	86-dfki-ef	87-dfki-ef	88-dfki-ef	89-dfki-ef	90-dfki-ef	91-dfki-ef	92-dfki-ef	93-dfki-ef	94-dfki-ef	95-dfki-ef	96-dfki-ef	97-dfki-ef	98-dfki-ef	99-dfki-ef	100-dfki-ef	101-dfki-ef	102-dfki-ef	103-dfki-ef	104-dfki-ef	105-dfki-ef	106-dfki-ef	107-dfki-ef	108-dfki-ef	109-dfki-ef	110-dfki-ef	111-dfki-ef	112-dfki-ef	113-dfki-ef	114-dfki-ef	115-dfki-ef	116-dfki-ef	117-dfki-ef	118-dfki-ef	119-dfki-ef	120-dfki-ef	121-dfki-ef	122-dfki-ef	123-dfki-ef	124-dfki-ef	125-dfki-ef	126-dfki-ef	127-dfki-ef	128-dfki-ef	129-dfki-ef	130-dfki-ef	131-dfki-ef	132-dfki-ef	133-dfki-ef	134-dfki-ef	135-dfki-ef	136-dfki-ef	137-dfki-ef	138-dfki-ef	139-dfki-ef	140-dfki-ef	141-dfki-ef	142-dfki-ef	143-dfki-ef	144-dfki-ef	145-dfki-ef	146-dfki-ef	147-dfki-ef	148-dfki-ef	149-dfki-ef	150-dfki-ef	151-dfki-ef	152-dfki-ef	153-dfki-ef	154-dfki-ef	155-dfki-ef	156-dfki-ef	157-dfki-ef	158-dfki-ef	159-dfki-ef	160-dfki-ef	161-dfki-ef	162-dfki-ef	163-dfki-ef	164-dfki-ef	165-dfki-ef	166-dfki-ef	167-dfki-ef	168-dfki-ef	169-dfki-ef	170-dfki-ef	171-dfki-ef	172-dfki-ef	173-dfki-ef	174-dfki-ef	175-dfki-ef	176-dfki-ef	177-dfki-ef	178-dfki-ef	179-dfki-ef	180-dfki-ef	181-dfki-ef	182-dfki-ef	183-dfki-ef	184-dfki-ef	185-dfki-ef	186-dfki-ef	187-dfki-ef	188-dfki-ef	189-dfki-ef	190-dfki-ef	191-dfki-ef	192-dfki-ef	193-dfki-ef	194-dfki-ef	195-dfki-ef	196-dfki-ef	197-dfki-ef	198-dfki-ef	199-dfki-ef	200-dfki-ef	201-dfki-ef	202-dfki-ef	203-dfki-ef	204-dfki-ef	205-dfki-ef	206-dfki-ef	207-dfki-ef	208-dfki-ef	209-dfki-ef	210-dfki-ef	211-dfki-ef	212-dfki-ef	213-dfki-ef	214-dfki-ef	215-dfki-ef	216-dfki-ef	217-dfki-ef	218-dfki-ef	219-dfki-ef	220-dfki-ef	221-dfki-ef	222-dfki-ef	223-dfki-ef	224-dfki-ef	225-dfki-ef	226-dfki-ef	227-dfki-ef	228-dfki-ef	229-dfki-ef	230-dfki-ef	231-dfki-ef	232-dfki-ef	233-dfki-ef	234-dfki-ef	235-dfki-ef	236-dfki-ef	237-dfki-ef	238-dfki-ef	239-dfki-ef	240-dfki-ef	241-dfki-ef	242-dfki-ef	243-dfki-ef	244-dfki-ef	245-dfki-ef	246-dfki-ef	247-dfki-ef	248-dfki-ef	249-dfki-ef	250-dfki-ef	251-dfki-ef	252-dfki-ef	253-dfki-ef	254-dfki-ef	255-dfki-ef	256-dfki-ef
?	?	0.8616990447	?	?	?	?	?	869	1	?	?	0.147	0	0	?	-44.4882659912	0	inf	0	0	0	12	?	-0.418	-14.842	?	?	?	?	0	?	?	?	?	0	-105.3895263672	502.006	0.066	0	?	0	0.8302225471	inf	?	28951.992	?	?	0	0	?	3	?	644.184	?	?	?	?	0.256	?	0	0	?	0	-6.676	inf	?	70	?	?	-10.027	-31.5257911682	?	?	0	-0.955	0	0	?	?	?	?	0.75	?	?	?	?	?	10	?	?	?	?	-106.2845611572	0	1.907	0	2	?	?	0	-117.0146713257	0	0	?	0	0	0.8571428657	?	0	-45.7999649048	?	?	-52.172	?	0	inf	?	?	6	0	?	?	?	-22.145	-inf	0	-0.508	0	0	-0.336	0	0	-3.274	?	0	0.8333333135	?	0	?	inf	0	0	?	0	8	?	?	?	8	-9.139	1	?	?	0	?	5	1.0291595459	-3.602	1.6000000238	?	?	-26.9622955322	0	7.999	?	inf	5	0	0	-37.9360847473	?	0	?	1	381726112	60	0	?	0	?	?	-38.3354949951	1	0	inf	?	25.381	1	?	0	?	nan	?	5.83	?	?	?	?	?	0	0.383	?	?	0	0	0.8552455902	?	1.6000000238	-115.4297714233	-0.287	?	0	?	-0.949	?	?	-40.5951652527	0.908301	1000	?	?	?	?	0.8863579631	18622.982	0	-inf	?	?	22758.746	-31.4953937531	?	1	4	?	inf	1000	19537.812	0	0	?	0.9130186439	?	?	346815488	-0.857	2	252010	2	?	-0.384	0.617	?	0	-1
?	?	0.8957963586	?	?	?	?	?	2423.5	0	?	?	0.241	1	0	?	-56.4725227356	2	1	-4	0	0	23	?	-0.454	-15.285	?	?	?	?	0	?	?	?	?	0	-125.4301147461	1399.497	0.138	0	?	0	0.9783042073	inf	?	325339.875	?	?	2	0	?	3	?	1343.51	?	?	?	?	0.372	?	-1.687	0	?	0	-28.817	inf	?	133	?	?	-46.918	-51.2408332825	?	?	0	-0.999	0	0	?	?	?	?	0.6000000238	?	?	?	?	?	25	?	?	?	?	-126.9172973633	0	3.655	-1.392	1.6000000238	?	?	3	-153.0849914551	0	0	?	0	0	0.864661634	?	0	-76.8925857544	?	?	-56.425	?	0	0.25	?	?	4.6	0	?	?	?	-23.705	-inf	0	-0.544	-0.001	-0.108	-0.283	-0.033	-0.093	-2.762	?	4	1.086956501	?	0	?	inf	0	0	?	-1.353	7	?	?	?	6	-10.721	0.1620000005	?	?	0	?	5	0.7958477736	-3.858	1.3999999762	?	?	-48.3193054199	0	13.999	?	inf	3	3	inf	-57.2219161987	?	0	?	3	35171868672	115	-0.236	?	0	?	?	-50.5878791809	2	0	1	?	36.654	5	?	0	?	0	?	5.78	?	?	?	?	?	0	0.491	?	?	2	-0.588	0.9429843426	?	2	-150.4306030273	-1.239	?	3	?	-0.978	?	?	-76.0344543457	0.829064	1000	?	?	?	?	0.9888399243	198696.844	0	-145.7820892334	?	?	284735.469	-55.9804420471	?	6	5	?	2	162	187541.641	0	0	?	0.8338071108	?	?	39480438784	-0.918	4	1958591.875	8	?	-1.795	1.079	?	0	-1
?	?	0.9020543098	?	?	?	?	?	2343.5	2	?	?	0.22	1	0	?	-41.9820289612	1	inf	0	0	0	22	?	-0.525	-34.3	?	?	?	?	0	?	?	?	?	0	-122.710357666	1353.309	0.131	0	?	0	1.102766633	inf	?	320614	?	?	0	0	?	1	?	887.297	?	?	?	?	0.362	?	0	0	?	0	-20.673	inf	?	113	?	?	-49.681	-37.6354141235	?	?	0	-1.099	0	0	?	?	?	?	0.5	?	?	?	?	?	24	?	?	?	?	-124.0350112915	0	3.496	0	1.5	?	?	1	-145.9265594482	0	0	?	0	0	0.8407079577	?	0	-71.508972168	?	?	-50.649	?	0	0.3333333433	?	?	3.96	0	?	?	?	-48.868	-inf	0	-0.429	0	0	-0.417	0	0	-4.074	?	3	1.0909091234	?	0	?	inf	0	0	?	0	8	?	?	?	2	-8.378	1	?	?	0	?	6	0.7704280019	-3.037	1.3333333731	?	?	-39.974609375	0	11.999	?	inf	1	1	0	-45.2612495422	?	0	?	4	38378930176	95	0	?	0	?	?	-37.8700714111	2.25	0	1	?	29.788	6	?	0	?	0	?	5.14	?	?	?	?	?	0	0.469	?	?	4	0	1.0621540546	?	2	-142.5196075439	-0.889	?	1	?	-2.194	?	?	-76.779045105	0.849982	1000	?	?	?	?	1.0736980438	199436.547	0	-143.7370452881	?	?	279251.438	-49.9125976563	?	9	2	?	1.75	1000	195905.422	0	0	?	0.861006856	?	?	39774937088	-1.892	7	1831445.25	9	?	-1.9	0.925	?	0	-1
?	?	0.9893555641	?	?	?	?	?	4159.5	2	?	?	0.217	1	0	?	-88.8654022217	2	1	-12	0	0	43	?	-0.4	-25.761	?	?	?	?	0	?	?	?	?	0	-240.2032165527	2401.777	0.115	0	?	0	1.0774956942	inf	?	451722.125	?	?	2	2	?	5	?	3737.939	?	?	?	?	0.339	?	-4.039	0	?	0	-33.237	0	?	234	?	?	-56.467	-79.4445724487	?	?	0	-0.977	1	0	?	?	?	?	0.2941176593	?	?	?	?	?	38	?	?	?	?	-242.7893371582	0	6.834	-5.342	2.3333332539	?	?	9	-264.7611999512	0	0	?	0	0	0.8931623697	?	0	-129.775466919	?	?	-103.86	?	0	0.25	?	?	5.5	0	?	?	?	-53.133	-276.3721313477	0	-0.867	0	-0.415	-0.704	0	-0.223	-7.455	?	4	0.8837209344	?	0	?	inf	0	0	?	0	18	?	?	?	19	-17.588	1	?	?	0	?	15	1.0110293627	-6.334	1.2000000477	?	?	-84.3072357178	0	23.998	?	inf	14	7	1	-91.0739059448	?	0	?	1	82894987264	209	-0.707	?	0	?	?	-87.9194793701	5	0	0.777777791	?	61.139	3	?	0	?	inf	?	5.44	?	?	?	?	?	0	0.466	?	?	3	0	1.0612082481	?	1.3571428061	-260.6713867188	-1.417	?	2	?	-1.635	?	?	-130.7496795654	0.917013	1000	?	?	?	?	1.0075068474	280778.75	0	-inf	?	?	414275.562	-98.1317367554	?	5	17	?	1	1000	287914.906	0	0	?	0.9214791059	?	?	78836703232	-2.057	3	5768533	7	?	-2.16	1.773	?	0	-1
?	?	0.9867337346	?	?	?	?	?	2134.5	0	?	?	0.202	1	0	?	-57.2949905396	2	2	0	0	0	27	?	-0.455	-21.624	?	?	?	?	0	?	?	?	?	0	-127.6839447021	1232.643	0.11	0	?	0	0.9191282988	inf	?	183515.625	?	?	1	0	?	2	?	1419.044	?	?	?	?	0.332	?	0	0	?	0	-24.269	0	?	138	?	?	-32.928	-44.7989234924	?	?	0	-0.996	1	0	?	?	?	?	0.2222222239	?	?	?	?	?	20	?	?	?	?	-129.0179901123	0	4.291	0	1.6666666269	?	?	5	-172.4992370605	0	0	?	0	0	0.8405796885	?	0	-83.4505462647	?	?	-69.771	?	0	0.3333333433	?	?	5.8	0	?	?	?	-34.802	-182.8462219238	0	-0.627	0	0	-0.557	0	0	-6.048	?	3	0.7407407165	?	0	?	inf	0	0	?	0	7	?	?	?	9	-10.66	0.7350000143	?	?	0	?	8	1.1350293159	-4.891	0.875	?	?	-45.6921195984	0	14.998	?	inf	7	3	inf	-60.3567810059	?	0	?	2	14217847808	116	0	?	0	?	?	-56.5349006653	1.5	0	0.6000000238	?	37.67	3	?	0	?	inf	?	5.11	?	?	?	?	?	0	0.45	?	?	3	0	1.0199379921	?	1.2857142687	-168.4302368164	-1.029	?	2	?	-1.397	?	?	-72.4473114014	0.747934	1000	?	?	?	?	0.8681466579	115280.586	0	-inf	?	?	160268.891	-55.4756240845	?	3	9	?	1	735	119238.617	0	0	?	0.7580820918	?	?	13289613312	-1.348	3	1519408.25	5	?	-1.259	1.079	?	0	-1
?	?	0.7822810411	?	?	?	?	?	120.5	1	?	?	0.161	1	0	?	-56.0524940491	2	1	-4	0	0	26	?	-0.382	-19.176	?	?	?	?	0	?	?	?	?	0	-113.134727478	69.859	0.098	0	?	0	0.8045834899	inf	?	192.12	?	?	2	1	?	1	?	1229.762	?	?	?	?	0.313	?	-2.094	0	?	0	-29.88	inf	?	125	?	?	-35.51	-50.0941581726	?	?	0	-0.961	0	0	?	?	?	?	0.1000000015	?	?	?	?	?	21	?	?	?	?	-114.6957015991	0	4.132	-1.718	3	?	?	4	-177.2329711914	0	0	?	0	0	0.9120000005	?	0	-85.3584289551	?	?	-67.028	?	0	0.3333333433	?	?	5.43	0	?	?	?	-28.023	-inf	0	-0.437	-0.001	-0.133	-0.477	-0.09	-0.116	-4.651	?	3	0.8076922894	?	0	?	inf	0	0	?	-1.758	4	?	?	?	7	-10.555	0.0719999969	?	?	0	?	10	1.1288981438	-3.097	0.400000006	?	?	-43.8152046204	0	14.998	?	inf	7	3	1	-63.791305542	?	0	?	1	12343.444	114	-0.236	?	0	?	?	-43.8488044739	3	0	0.75	?	35.068	1	?	0	?	0	?	4.81	?	?	?	?	?	0	0.401	?	?	1	-1.609	0.8746569753	?	1	-174.4343414307	-1.284	?	2	?	-1.227	?	?	-68.3615493774	0.647146	1000	?	?	?	?	0.800876379	100.746	0	-136.1567687988	?	?	159.488	-51.3254318237	?	3	10	?	2	72	111.101	0	0	?	0.6485806108	?	?	10149.671	-1.085	2	4880.25	3	?	-1.358	1.156	?	0	-1
?	?	0.9411985874	?	?	?	?	?	2605.5	1	?	?	0.222	1	0	?	-71.3843536377	2	1	-12	0	0	29	?	-0.322	-18.383	?	?	?	?	0	?	?	?	?	0	-171.976776123	1504.575	0.092	0	?	0	1.0288994312	inf	?	224748.891	?	?	2	0	?	4	?	1919.443	?	?	?	?	0.304	?	-7.223	0	?	0	-18.011	0	?	141	?	?	-23.479	-62.0934257507	?	?	0	-0.857	1	0	?	?	?	?	0.5	?	?	?	?	?	27	?	?	?	?	-173.0230865479	0	4.609	-3.22	0.6666666865	?	?	3	-180.0788879395	0	0	?	0	0	0.9361702204	?	0	-89.9307174683	?	?	-86.752	?	0	0.200000003	?	?	4.89	0	?	?	?	-28.988	-192.697555542	0	-0.446	-0.001	-0.25	-0.405	-0.009	-0.4	-3.956	?	5	0.9310345054	?	0	?	inf	0	0	?	-1.961	12	?	?	?	13	-13.825	1	?	?	0	?	10	1.0061728954	-3.159	1.2000000477	?	?	-56.0785751343	0	17.998	?	inf	9	3	0	-67.209564209	?	0	?	2	20733194240	132	-0.707	?	0	?	?	-67.1868515015	1	0	1	?	43.811	3	?	0	?	1.0479305983	?	4.86	?	?	?	?	?	0	0.471	?	?	2	-0.162	0.9031323195	?	1.444444418	-176.9317932129	-0.774	?	4	?	-1.176	?	?	-91.8586578369	0.960818	1000	?	?	?	?	1.0214380026	143144.672	0	-201.9336547852	?	?	204991.5	-69.1518783569	?	2	8	?	1.5	1000	143990.266	0	0	?	0.9719947577	?	?	20490395648	-1.122	3	2263745.25	2	?	-0.898	1.388	?	0	-1
?	?	0.8215537667	?	?	?	?	?	2332.5	1	?	?	0.194	1	0	?	-59.2472572327	0	0	0	0	0	24	?	-0.451	-25.338	?	?	?	?	0	?	?	?	?	0	-146.8654327393	1346.958	0.1	0	?	0	0.9306298494	inf	?	207282.734	?	?	1	0	?	3	?	1531.516	?	?	?	?	0.315	?	0	0	?	0	-20.991	inf	?	122	?	?	-30.361	-53.344078064	?	?	0	-1.01	0	0	?	?	?	?	0.5	?	?	?	?	?	24	?	?	?	?	-147.5409698486	0	3.814	0	1.5	?	?	3	-160.3605804443	0	0	?	0	0	0.9754098654	?	0	-77.8254852295	?	?	-75.111	?	0	0.5	?	?	4.96	0	?	?	?	-41.611	-inf	0	-0.481	0	0	-0.426	0	0	-4.968	?	2	1	?	0	?	inf	0	0	?	0	9	?	?	?	8	-11.508	0.0780000016	?	?	0	?	7	0.976377964	-3.88	1.2857142687	?	?	-45.0423240662	0	13.999	?	inf	6	4	0	-60.1627731323	?	0	?	3	17001490432	119	0	?	0	?	?	-48.6748085022	2	0	1.3333333731	?	39.135	6	?	0	?	0	?	5.08	?	?	?	?	?	0	0.44	?	?	4	0	0.8443735242	?	1.3333333731	-158.4945678711	-0.893	?	1	?	-1.624	?	?	-78.1207046509	0.920058	1000	?	?	?	?	1.0037933588	125027.445	0	-167.7966003418	?	?	183781.688	-55.9892730713	?	6	6	?	2	78	130389.766	0	0	?	0.9266275764	?	?	15631860736	-1.611	8	1814296.25	9	?	-1.161	1.002	?	0	-1
?	?	0.8605169654	?	?	?	?	?	1349	0	?	?	0.177	1	0	?	-32.104423523	1	0.5	0	0	0	13	?	-0.407	-17.965	?	?	?	?	0	?	?	?	?	0	-71.3902664185	779.134	0.108	0	?	0	1.1175866127	inf	?	135417.094	?	?	2	0	?	0	?	647.189	?	?	?	?	0.328	?	0	0	?	0	-11.158	inf	?	68	?	?	-19.796	-27.8306674957	?	?	0	-1.037	0	0	?	?	?	?	0	?	?	?	?	?	14	?	?	?	?	-71.4513092041	0	2.066	0	1	?	?	2	-88.7326431274	0	0	?	0	0	0.9264705777	?	0	-39.2791366577	?	?	-41.581	?	0	0.5	?	?	4.5	0	?	?	?	-18.74	-110.7193984985	0	-0.372	0	0	-0.314	0	0	-3.065	?	2	1.0769231319	?	0	?	inf	0	0	?	0	6	?	?	?	5	-6.324	0.0573770478	?	?	0	?	2	0.8604206443	-2.634	3	?	?	-27.6222934723	0	8.999	?	inf	2	2	inf	-29.535446167	?	0	?	3	6762759680	63	0	?	0	?	?	-27.6264019013	1.3333333731	0	1	?	25.44	4	?	0	?	0.7804532051	?	5.23	?	?	?	?	?	0	0.42	?	?	2	0	0.9925127625	?	2.5	-88.2051773071	-0.48	?	1	?	-1.149	?	?	-41.9301338196	0.805243	244	?	?	?	?	1.0674911737	82481.305	0	-86.4113082886	?	?	109590.398	-33.0084190369	?	4	3	?	2	14	82236	0	0	?	0.8093659282	?	?	6803165184	-0.726	4	607050	4	?	-0.757	0.694	?	0	-1
?	?	0.7150414586	?	?	?	?	?	1691	1	?	?	0.208	1	0	?	-59.906742096	2	1	-4	0	0	18	?	-0.438	-30.948	?	?	?	?	0	?	?	?	?	0	-143.1900177002	976.588	0.117	0	?	0	0.860491991	inf	?	118988.93	?	?	2	1	?	4	?	1339.702	?	?	?	?	0.342	?	-2.818	0	?	0	-21.611	inf	?	111	?	?	-21.473	-53.0762901306	?	?	0	-0.994	0	0	?	?	?	?	0.6666666865	?	?	?	?	?	18	?	?	?	?	-144.254119873	0	2.861	-0.944	3	?	?	1	-141.8811950684	0	0	?	0	0	0.9459459186	?	0	-65.0586853027	?	?	-68.978	?	0	0.5	?	?	5.83	0	?	?	?	-26.75	-inf	0	-0.58	-0.001	-0.073	-0.671	-0.021	-0.156	-6.545	?	2	1	?	0	?	inf	0	0	?	-1.609	6	?	?	?	10	-11.868	0.0379999988	?	?	0	?	5	0.9448946714	-4.112	1.2000000477	?	?	-38.0147285461	0	12.999	?	inf	6	1	1	-53.663192749	?	0	?	1	4606544384	105	-0.236	?	0	?	?	-42.8358039856	1	0	1	?	36.602	1	?	0	?	nan	?	6.17	?	?	?	?	?	0	0.456	?	?	0	-0.368	0.7162280679	?	1.6666666269	-139.9557342529	-0.929	?	1	?	-1.98	?	?	-64.7828521729	1.01672	1000	?	?	?	?	0.9957603216	69995.141	0	-inf	?	?	105120.867	-46.1767463684	?	1	6	?	inf	38	67871.531	0	0	?	1.0231093168	?	?	4899319808	-1.036	1	953724	3	?	-0.821	1.002	?	0	-1
?	?	0.8385586739	?	?	?	?	?	1670	2	?	?	0.394	1	0	?	-80.7566833496	2	0.3333333433	-16	0	0	35	?	-0.876	-49.984	?	?	?	?	0	?	?	?	?	0	-200.6435394287	964.464	0.394	0	?	0	0.9002460241	inf	?	4414.741	?	?	6	1	?	3	?	640.18	?	?	?	?	0.628	?	-6.823	0	?	0	-48.851	inf	?	200	?	?	-70.136	-79.0436477661	?	?	0	-1.38	0	0	?	?	?	?	0.375	?	?	?	?	?	32	?	?	?	?	-201.7088470459	0	5.562	-7.301	1.5	?	?	4	-284.8528442383	0	0	?	0	0	0.8100000024	?	0	-117.3943939209	?	?	-100.429	?	0	0.25	?	?	5.06	0	?	?	?	-54.99	-inf	0	-0.589	-0.001	-0.567	-0.579	-0.379	-0.377	-6.279	?	4	0.9142857194	?	0	?	inf	0	0	?	-2.15	11	?	?	?	23	-16.726	1	?	?	0	?	10	0.8861646056	-4.633	1.1000000238	?	?	-64.9813308716	0	22.998	?	inf	10	1	0.5	-90.8711090088	?	0	?	3	7692624	162	-0.943	?	0	?	?	-67.7192153931	1.3333333731	0	0.25	?	25.302	4	?	0	?	0	?	5.71	?	?	?	?	?	0	0.628	?	?	4	-6.77	0.8220942616	?	2.2999999523	-276.6699829102	-2.099	?	3	?	-3.162	?	?	-107.3863525391	0.708116	1000	?	?	?	?	0.9147485495	2804.42	0	-220.7837219238	?	?	3907.588	-81.806350708	?	4	8	?	1	1000	2773.558	0	0	?	0.7252088785	?	?	7864773	-2.129	4	930190	6	?	-2.683	1.696	?	0	-1
?	?	0.8528792262	?	?	?	?	?	1996.5	2	?	?	0.186	1	0	?	-70.4988555908	2	0.5	-4	0	0	20	?	-0.366	-28.135	?	?	?	?	0	?	?	?	?	0	-158.3254089355	1152.968	0.086	0	?	0	0.9287974834	inf	?	164920.234	?	?	4	1	?	1	?	1949.079	?	?	?	?	0.293	?	-2.018	0	?	0	-26.26	inf	?	133	?	?	-35.039	-65.524810791	?	?	0	-0.933	0	0	?	?	?	?	0.25	?	?	?	?	?	21	?	?	?	?	-159.849609375	0	3.178	-0.777	1.6666666269	?	?	2	-176.3922119141	0	0	?	0	0	0.8947368264	?	0	-76.6643981934	?	?	-75.288	?	0	1	?	?	5.67	0	?	?	?	-33.372	-194.3766784668	0	-0.66	-0.001	-0.06	-0.523	-0.019	-0.112	-5.698	?	1	1.0499999523	?	0	?	inf	0	0	?	-2.398	6	?	?	?	11	-13.557	1	?	?	0	?	6	0.8526315689	-5.191	1	?	?	-56.2070388794	0	15.998	?	inf	6	3	0.5	-68.7935256958	?	0	?	3	8032983040	119	-0.236	?	0	?	?	-60.1270103455	1.3333333731	0	1.5	?	44.148	3	?	0	?	inf	?	6.65	?	?	?	?	?	0	0.432	?	?	4	-0.336	0.8577978611	?	1.8333333731	-174.990447998	-1.126	?	0	?	-1.724	?	?	-74.7602996826	0.906217	1000	?	?	?	?	0.9751632214	92000.602	0	-inf	?	?	150783.141	-63.8952522278	?	4	4	?	1.75	1000	89626.914	0	0	?	0.9047660232	?	?	8464110080	-1.292	7	1329336.25	5	?	-1.34	1.156	?	0	-1
?	?	0.7121685743	?	?	?	?	?	98.5	1	?	?	0.155	1	0	?	-55.7310028076	2	inf	0	0	0	24	?	-0.326	-11.107	?	?	?	?	0	?	?	?	?	0	-140.2123565674	57.157	0.113	0	?	0	0.8464839458	inf	?	166.106	?	?	0	1	?	2	?	402.029	?	?	?	?	0.337	?	0	0	?	0	-20.885	inf	?	142	?	?	-31.54	-52.0221557617	?	?	0	-0.952	0	0	?	?	?	?	0.2857142985	?	?	?	?	?	22	?	?	?	?	-141.1293182373	0	3.814	0	1.6666666269	?	?	2	-177.4940338135	0	0	?	0	0	0.8309859037	?	0	-75.5938796997	?	?	-74.464	?	0	0.25	?	?	5.36	0	?	?	?	-19.228	-187.3098754883	0	-0.404	0	0	-0.574	0	0	-6.127	?	4	0.9166666865	?	0	?	inf	0	0	?	0	7	?	?	?	9	-11.293	0.1459999979	?	?	0	?	6	0.9054054022	-2.995	1.1666666269	?	?	-42.0402259827	0	14.998	?	inf	7	1	1	-61.2189064026	?	0	?	2	14345.822	118	0	?	0	?	?	-39.689868927	1.5	0	0.5	?	20.051	3	?	0	?	inf	?	5.92	?	?	?	?	?	0	0.394	?	?	1	0	0.8081215024	?	1.2857142687	-174.6050872803	-0.876	?	3	?	-0.721	?	?	-70.4552612305	0.795121	1000	?	?	?	?	0.9320232868	113.517	0	-inf	?	?	124.293	-51.8208198547	?	3	7	?	3	146	119.774	0	0	?	0.8030256033	?	?	12886.207	-0.745	3	3266.917	5	?	-1.206	1.079	?	0	-1
?	?	0.9194793105	?	?	?	?	?	478.5	1	?	?	0.408	1	0	?	-70.7247161865	2	2	-14	0	0	27	?	-0.838	-23.857	?	?	?	?	0	?	?	?	?	0	-165.9732666016	276.551	0.355	0	?	0	0.9590429664	inf	?	960.22	?	?	1	1	?	1	?	557.255	?	?	?	?	0.596	?	-2.189	0	?	0	-41.058	0	?	157	?	?	-43.286	-54.5552558899	?	?	0	-1.341	1	0	?	?	?	?	0.1000000015	?	?	?	?	?	23	?	?	?	?	-167.1903991699	0	4.291	-3.154	0.75	?	?	5	-217.3045959473	0	0	?	0	0	0.8662420511	?	0	-94.7049942017	?	?	-119.575	?	0	1	?	?	5.91	0	?	?	?	-24.716	-inf	0	-0.622	0	-0.245	-0.385	-0.005	-0.121	-4.373	?	1	0.8518518806	?	0	?	inf	0	0	?	-0.217	7	?	?	?	13	-14.66	1	?	?	0	?	10	1.0172116756	-4.621	0.6999999881	?	?	-59.2253303528	0	15.998	?	inf	9	5	1	-70.0174942017	?	0	?	2	420716.906	136	-0.825	?	0	?	?	-65.029914856	2	0	1	?	23.606	4	?	0	?	0	?	5.81	?	?	?	?	?	0	0.639	?	?	4	-0.081	1.0856026411	?	1.444444418	-214.0083618164	-1.707	?	0	?	-1.5	?	?	-83.5804672241	0.769383	1000	?	?	?	?	0.8825349808	629.358	0	-185.7766113281	?	?	731.169	-67.1497802734	?	4	10	?	1	1000	648.627	0	0	?	0.7755457163	?	?	396091.094	-0.957	4	76480.25	3	?	-1.656	1.156	?	0	-1
?	?	0.8154398799	?	?	?	?	?	1808	2	?	?	0.255	1	0	?	-59.5705757141	2	1	-4	0	0	23	?	-0.339	-20.087	?	?	?	?	0	?	?	?	?	0	-129.1723175049	1044.138	0.103	0	?	0	0.7582519054	inf	?	118901.406	?	?	2	2	?	1	?	1448.207	?	?	?	?	0.32	?	-1.941	0	?	0	-28.271	inf	?	121	?	?	-32.02	-55.0001754761	?	?	0	-0.874	0	0	?	?	?	?	0.1666666716	?	?	?	?	?	19	?	?	?	?	-130.1544342041	0	3.655	-2.739	1.5	?	?	3	-175.3193511963	0	0	?	0	0	0.8429751992	?	0	-73.3034973145	?	?	-77.458	?	0	0.3333333433	?	?	5.37	0	?	?	?	-18.138	-inf	0	-0.552	-0.001	-0.213	-0.422	-0.09	-0.107	-4.119	?	3	0.8260869384	?	0	?	inf	0	0	?	-1.487	5	?	?	?	9	-12.126	0.2199999988	?	?	0	?	6	1.020912528	-3.909	0.8333333135	?	?	-38.7877502441	0	13.999	?	inf	4	2	1	-63.9178237915	?	0	?	2	6571763712	102	-0.236	?	0	?	?	-48.5762214661	1.5	0	0.6666666865	?	38.055	2	?	0	?	0	?	5.26	?	?	?	?	?	0	0.505	?	?	5	-1.609	0.7052295804	?	2.25	-170.310043335	-1.215	?	2	?	-1.285	?	?	-63.4203529358	0.742385	1000	?	?	?	?	0.8651750088	77417.359	0	-157.3600921631	?	?	101506.625	-48.4658126831	?	3	6	?	0.8000000119	220	81066.414	0	0	?	0.7584539652	?	?	5993447424	-0.702	4	1090224	3	?	-1.225	1.079	?	0	-1
